region,piso_ecologico,distrito,anio,numero_mes,mes,num_cultivos,produccion_piso_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica,produccion_piso_ton_z,temp_promedio_z,temp_maxima_z,precipitacion_z,humedad_relativa_z,radiacion_solar_z,humedad_suelo_z,anomalia,score_anomalia,evento_conocido
Piura,bosque_seco,Tambogrande,2020,12,Diciembre,4,180414.0,25.27,34.69,19.65,0.34,64.53,19.58,3.98,99.52,0.4,28.12,17.53,12.61,2.821056071991524,-0.15739562406090288,-0.6229966183694845,-0.1249973650650676,0.7512785157090569,0.03373397371869591,-0.3306360283607114,False,0.47187417115328845,ninguno
Ica,costa,Chincha Alta,2022,9,Septiembre,26,47780.16,17.32,24.98,12.58,0.0,63.21,18.67,3.62,95.95,0.32,18.6,9.58,7.92,1.170239055073534,-1.3446634665799075,-0.41065107097593373,-0.5379739871410943,-1.984137826779812,-0.2168782559638744,-0.700697558718183,False,0.4718538132878257,ninguno
Ica,costa,El Carmen,2023,2,Febrero,2,2000.0,22.44,27.3,19.28,0.41,79.95,23.42,2.54,95.7,0.33,23.9,18.59,14.1,-0.8702946656300058,1.4474760486849632,1.1122523835883205,0.5426250590760316,1.5241238283872414,0.8289813540142007,-0.13346620166060733,False,0.4717249026784238,nino_costero_2023_2024
Ica,costa,Independencia,2023,3,Marzo,2,18419.13,22.82,28.21,19.77,0.22,79.26,21.69,2.54,95.78,0.33,24.35,18.8,14.28,-0.595338325790452,1.654705153333527,1.7095981351630924,0.04185964741443671,1.3795180612387792,0.4480682750116596,-0.13346620166060733,False,0.4717232412954014,nino_costero_2023_2024
La Libertad,costa,Viru,2020,3,Marzo,28,340740.711,22.48,28.89,18.43,0.14,77.13,21.86,2.1,94.08,0.38,24.36,17.83,13.77,-2.1039721476708886,1.547557271612983,1.156584673995002,-0.42703088670539174,0.44643451201023693,1.0343227572530886,-0.3703087397906099,False,0.4716153067751925,ninguno
Piura,valle_chira,Ignacio Escudero,2021,7,Julio,1,193544.0,23.85,36.53,17.3,0.02,63.81,18.25,4.31,99.66,0.39,25.87,15.67,11.19,2.5211969508220764,-0.8640775266820283,0.591787157717611,-0.3705899221864633,0.5118522886742046,-0.5050751039718638,-0.6542057624241651,False,0.4714501844553058,ninguno
La Libertad,costa,Viru,2020,11,Noviembre,28,519222.36,19.2,27.66,13.08,0.17,69.06,24.03,1.96,94.11,0.38,21.49,13.02,10.04,-0.09148787687876529,-0.7301725281795443,0.20172590257123243,-0.3636289209936742,-1.274814717321169,2.1882100034938525,-0.3703087397906099,False,0.4714442664552856,ninguno
Junin,selva_alta,Perene,2025,7,Julio,11,55684.279,18.79,27.63,10.88,0.18,64.49,16.49,0.71,82.93,0.56,18.93,11.19,10.19,1.6459523812039467,-1.235625708945773,-0.3352022370144576,-0.6513546459570723,-0.9332243405572368,1.0545601172591146,0.8000056940842134,False,0.4712905177081212,ninguno
Junin,sierra,Huasahuasi,2021,7,Julio,1,27603.0,7.39,17.47,-2.46,0.03,71.97,18.76,2.07,65.58,0.41,9.18,1.2,6.59,-0.23431329151804753,-2.2117235123433296,-1.234550209794746,-0.7671503079276775,-0.7911726317409331,0.9188086994837904,-0.23441115119569483,False,0.4712707106787885,ninguno
Junin,selva_alta,Rio Negro,2021,3,Marzo,1,40853.9,22.44,30.17,17.44,1.89,78.36,15.29,0.07,89.14,0.59,22.37,17.98,14.56,0.7226850534418497,-1.416889274161046,-1.8314233858949676,0.62744467509607,1.2942746649175314,-0.21832797748364297,1.2042083148043972,False,0.47122505640154094,ninguno
San Martin,selva_huallaga,Tocache,2024,11,Noviembre,3,68081.1,23.03,30.48,18.19,5.35,81.27,13.68,0.06,89.81,0.65,22.91,19.28,15.67,0.6411550577077891,-0.30735275818779645,-0.5960337312509005,1.7738183458340986,0.8668334831791574,-1.4432644793349378,0.6234620236331141,False,0.47113958388679616,nino_costero_2023_2024
Junin,sierra,Huasahuasi,2022,6,Junio,1,88291.6,7.69,17.76,-1.85,0.09,72.54,17.81,1.83,65.47,0.39,9.29,1.61,6.83,1.4806577760395832,-1.8779278502008128,-1.0403003882264654,-0.7015048956721213,-0.6515094208911856,0.3313095211540558,-0.5532103168218391,False,0.4709025914781232,ninguno
San Martin,selva_huallaga,Tocache,2024,10,Octubre,3,57943.2,25.84,35.43,19.14,2.74,64.07,16.63,0.05,89.89,0.59,25.71,17.59,14.11,-0.07140887155987763,1.7562089085207133,1.8249262535331285,0.11198726465464429,-1.0332179456825996,1.0205160887408717,-0.7819109357166696,False,0.47068149237750867,nino_costero_2023_2024
Junin,sierra,San Jose de Quero,2024,3,Marzo,1,14883.0,8.19,17.74,1.55,2.01,78.75,15.94,2.24,61.96,0.49,10.27,4.12,8.33,0.5011949792527393,1.1755016094063422,-0.024519365324821674,0.9887625564644618,1.2381372678579046,-1.5241261213244826,0.3572151144868262,False,0.47048332028240736,ninguno
Puno,altiplano_lacustre,Ilave,2024,3,Marzo,22,85605.908,10.45,18.12,5.18,3.47,75.98,21.06,3.84,63.94,0.54,14.33,6.07,9.25,0.01121554862027378,0.8158369571497769,0.6383579226376064,0.9439023147674508,1.436651441684501,-0.6281922095075221,1.4029876362673421,False,0.47040464150070416,ninguno
Ica,costa,Independencia,2025,4,Abril,2,26634.28,20.65,26.26,16.68,0.25,76.19,21.62,2.52,95.8,0.37,21.54,16.02,11.97,0.17945521372691742,0.47131789784040745,0.42957152464572435,0.12092787030837276,0.7361271842159071,0.4326556070751405,2.135459226569692,False,0.4703551026834713,ninguno
Piura,sierra,Jilili,2024,10,Octubre,1,95021.432,18.83,29.07,12.0,1.64,69.06,18.56,1.67,80.38,0.45,20.57,12.21,11.11,1.3973468786764989,1.282967847393242,1.2915344386947916,-0.010807395088862446,-0.8579371818476953,1.5274060173434922,-0.6053081564172403,False,0.4698849447677068,nino_costero_2023_2024
La Libertad,costa,Guadalupe,2022,5,Mayo,1,154702.0,20.94,28.14,16.17,0.72,69.15,19.51,2.35,91.85,0.42,21.92,14.52,11.32,2.557649229552181,-0.7843389545226981,-1.1239594724017297,-0.14242009024779786,0.18643614090737679,-0.23496909401958158,0.6300923536442298,False,0.4698792702036197,ninguno
La Libertad,costa,Guadalupe,2025,2,Febrero,1,3893.0,22.23,29.51,18.0,2.21,77.47,21.5,2.2,91.76,0.42,23.85,17.63,13.87,-0.40362273694206696,0.4704265206381925,0.0031162234457185337,1.5614231792130817,1.7236105207130532,0.5782282922394975,0.6300923536442298,False,0.4697680320119141,ninguno
Puno,altiplano_lacustre,Ilave,2024,5,Mayo,22,459389.209,10.17,17.2,3.13,0.94,58.61,20.57,2.4,63.93,0.5,12.59,1.13,6.97,2.303299802089541,0.5458293843333027,-0.011213834685243333,-0.48936294765613453,-0.8938598912643767,-0.8302324066193997,0.7358326763639904,False,0.4697544223672416,ninguno
San Martin,selva_huallaga,Tocache,2023,3,Marzo,3,64014.28,21.69,29.27,17.35,4.7,85.03,13.52,0.07,89.94,0.66,21.53,18.84,15.2,0.35530993802577066,-1.2913999586822462,-1.1878239497536638,1.3599523677625873,1.2821935629768444,-1.5768932559085411,0.8576908501914113,False,0.46974656856774727,nino_costero_2023_2024
Piura,sierra,Jilili,2023,3,Marzo,1,3796.3,17.54,27.1,11.58,3.57,79.65,15.76,1.42,80.36,0.5,18.82,13.43,12.05,-1.6471342014850523,-0.34383093221553634,0.03626379074039742,1.421882030630632,1.1722209523273948,-0.26987539729219706,0.7576373613434358,False,0.46969613288463763,nino_costero_2023_2024
Ica,costa,El Carmen,2022,10,Octubre,2,1525.0,17.39,23.55,11.74,0.01,63.94,22.61,3.4,95.95,0.32,19.07,9.89,8.06,-0.8876904845876057,-1.3064896841446456,-1.349337252022004,-0.5116179128431156,-1.8311491166082505,0.6506347678916232,-0.700697558718183,False,0.46935511758377996,ninguno
San Martin,selva_huallaga,Tocache,2022,6,Junio,3,49369.99,20.84,28.62,13.57,2.11,79.03,15.93,0.14,90.12,0.65,20.48,16.65,13.28,-0.6739952261339854,-1.9156090037720104,-1.5057277861394447,-0.2891443756300519,0.619384925001813,0.43589019123135814,0.6234620236331141,False,0.4691919869790899,ninguno
Ica,costa,Chincha Alta,2024,8,Agosto,26,51647.9,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52,1.4248158886687747,-0.8974848723382681,-0.29249476846663836,-0.5379739871410943,-1.755702629400357,-1.053565943946335,-0.700697558718183,False,0.4691013857650703,nino_costero_2023_2024
Piura,sierra,Jilili,2024,12,Diciembre,1,92236.333,18.44,29.84,11.59,1.92,72.96,15.03,1.28,80.3,0.43,20.16,12.72,11.53,1.304399014135433,0.7911449605347776,1.7821732198749354,0.19704392055956163,-0.11028687747726747,-0.7384523375365022,-1.1504863635215115,False,0.4690870044742338,nino_costero_2023_2024
Junin,sierra,San Agustin,2023,4,Abril,1,42963.0,9.32,17.93,2.37,0.42,79.67,18.2,2.02,64.93,0.5,10.89,5.36,8.69,2.658486639572475,0.18647569112998877,-0.45485967563334145,-0.5500983313642692,0.6746924294854256,-0.4817242418178223,0.3492632976814488,False,0.46908636118105596,ninguno
La Libertad,yunga,Cascas,2023,8,Agosto,7,4155.68,20.47,31.07,11.33,0.11,53.62,20.9,1.36,80.66,0.36,23.18,9.29,9.25,-1.279887970359485,1.3948061887535979,1.5535572017794137,-0.8760273152821215,-1.0321548194221648,1.1914081479333969,-0.9464949858283576,False,0.46896918613454236,nino_costero_2023_2024
Junin,sierra,Matahuasi,2021,3,Marzo,1,13330.9,6.42,14.9,-0.37,1.68,80.0,16.26,2.06,61.76,0.56,8.29,2.72,7.56,0.7683542279629172,-0.837636889571281,-1.903558981011062,0.6885618831176545,1.4621701096663215,-0.6272417698049803,1.2474475464016404,False,0.46896828965708676,ninguno
Junin,selva_baja,Rio Tambo,2020,1,Enero,2,7456.589,23.39,34.07,17.54,1.5,74.98,14.99,0.05,89.17,0.58,23.34,18.11,14.67,-1.5100817066190646,-0.6729763425062708,0.6511644383707528,0.2844260648394677,0.9444180424112452,-0.4769743619590355,0.8268527138518663,False,0.46892776715956985,ninguno
Ica,costa,Santiago,2024,3,Marzo,1,10604.3,21.19,28.33,16.35,1.08,70.37,22.64,2.76,87.07,0.42,23.58,15.11,12.46,-0.6196762325827596,2.005591009901695,0.849738668511213,0.7237484572580413,1.1647694886952655,-0.08384374904696804,0.6033202387034569,False,0.4688871607351362,nino_costero_2023_2024
Junin,sierra,Matahuasi,2021,7,Julio,1,11387.0,5.25,16.04,-4.81,0.01,69.17,18.76,2.28,61.95,0.44,7.05,-1.58,5.66,-0.5474105895449994,-2.1683555583869984,-1.1492966000665854,-0.8306354638192183,-0.4788504317618022,0.9188086994837904,-0.27866519402375456,False,0.46874828608902686,ninguno
Junin,selva_baja,Rio Tambo,2020,2,Febrero,2,8820.0,23.26,31.95,18.13,1.85,76.69,13.44,0.04,89.2,0.57,23.26,18.39,14.93,-1.1308971544633262,-0.7747749542063972,-0.6983448404608706,0.5922632791723161,1.1214165111940109,-1.813314015081902,0.4494971128993354,False,0.4686827229237942,ninguno
Ica,costa,Santiago,2023,9,Septiembre,1,30822.98,19.51,28.13,12.71,0.2,51.34,23.34,2.92,87.02,0.38,21.74,8.2,8.05,2.9494930534351114,0.42546192734190497,0.6624380867972346,-0.4229051747864699,-0.6853082198492553,0.13341060341006422,-0.5206736306618891,False,0.4685817368460305,nino_costero_2023_2024
Junin,selva_alta,Pangoa,2022,2,Febrero,1,18601.4,19.06,25.75,14.82,3.58,84.55,14.22,0.25,83.76,0.58,19.1,16.0,13.74,0.23864671402912863,-1.4854180120936622,-1.7155638107000333,1.3412595791134652,1.4120898379440043,-1.1408334154458781,0.8788568320309271,False,0.4685160914183706,ninguno
La Libertad,costa,Viru,2023,8,Agosto,28,618607.475,20.91,30.37,16.56,0.02,75.63,19.38,2.62,94.09,0.38,22.74,16.05,12.2,1.0291370266280726,0.4573024589074137,2.305520431480513,-0.680638749552262,0.12649971101926902,-0.28440552416492665,-0.3703087397906099,False,0.46849456195259137,nino_costero_2023_2024
Ica,costa,Salas,2023,3,Marzo,2,50928.97,20.37,28.16,15.92,0.43,72.66,16.89,2.72,87.05,0.42,22.83,14.72,12.19,0.029214059192689195,1.2343375291284637,0.6905331740543326,-0.1232116118657454,1.3874010153672014,-1.674174985348507,0.6033202387034569,False,0.46836739781392317,nino_costero_2023_2024
San Martin,selva_huallaga,Bajo Biavo,2025,6,Junio,2,110624.0,24.56,32.26,18.7,3.07,77.54,14.59,0.06,94.59,0.64,24.45,19.83,15.39,1.075435190544555,-1.115276238942982,-1.4557151979843304,0.6089181263566465,0.9532840297924777,-1.6584288738604132,0.44413066774024473,False,0.4681524033795387,ninguno
Piura,sierra,Jilili,2025,5,Mayo,1,87535.86,17.34,24.95,10.55,0.5,76.71,14.51,2.01,80.39,0.52,18.3,12.69,11.45,1.147528853439911,-0.5960477972711602,-1.3337016372301365,-0.8570591802288746,0.6086076459558378,-1.0722331716831301,1.302815568447707,False,0.4680901704751173,ninguno
La Libertad,costa,Guadalupe,2024,1,Enero,1,795.0,23.45,31.46,18.55,0.72,75.07,21.83,2.74,91.74,0.41,25.41,18.2,14.38,-0.4644547864364551,1.6571039467593445,1.6073480533015736,-0.14242009024779786,1.280194834230645,0.7130801201116054,0.361794964350557,False,0.4680326629533446,nino_costero_2023_2024
Junin,selva_alta,Pichanaqui,2023,3,Marzo,1,6519.73,18.83,26.75,13.89,2.74,81.85,14.19,0.71,82.59,0.57,19.19,15.24,13.26,0.07421161661011312,-1.1395907083754688,-0.9290543502642509,1.8362224337120654,1.396629538364906,-0.7589036065429193,0.9353747701795985,False,0.46793889788388776,ninguno
Puno,altiplano_lacustre,Taraco,2021,10,Octubre,1,0.0,11.16,21.46,1.9,3.52,55.88,26.92,2.28,64.0,0.45,14.53,1.07,6.69,-0.6961728093920004,0.8228268296731859,0.8801063542342198,0.9974650181581088,-0.4066228420302294,1.9564530156652413,0.051342357057457315,False,0.4678066228345587,ninguno
Junin,sierra,El Tambo,2024,6,Junio,21,57975.78,9.07,18.78,-1.62,0.59,75.31,19.23,1.79,65.08,0.46,10.45,3.79,7.9,3.282769376635131,-0.11429155262805887,0.09585019557753294,-0.42168280812979925,-0.2489053703753132,-0.006647279033812816,-0.1560538138576673,False,0.46754419600969954,ninguno
Junin,selva_alta,Pichanaqui,2021,3,Marzo,1,7634.319,18.66,26.19,14.69,0.87,81.05,15.14,0.7,82.53,0.6,18.96,14.89,12.96,0.25664705802946536,-1.3121601541385164,-1.330578851846067,0.03334850520857688,1.2877983663533974,-0.09246226695870673,1.6119501968312473,False,0.46751879325974316,ninguno
Junin,sierra,Huasahuasi,2024,2,Febrero,1,40363.6,10.65,22.78,4.09,1.25,76.05,16.12,2.48,65.52,0.41,13.14,5.82,8.95,0.12628259971483471,1.4155226829386789,2.3222310058175335,0.5676397412686338,0.20852193013093018,-0.7138205960851518,-0.23441115119569483,False,0.46745558198852344,ninguno
La Libertad,costa,Guadalupe,2024,8,Agosto,1,140.0,21.54,29.37,15.86,0.03,58.58,16.6,2.57,91.89,0.36,23.15,12.38,9.88,-0.47731630755292515,-0.20072710561065765,-0.11205939510803567,-0.9314481814746481,-1.7664404449755589,-1.4241170307099946,-0.9796919821178053,False,0.46730302355745806,nino_costero_2023_2024
Piura,sierra,Canchaque,2023,6,Junio,21,7247.339,19.7,28.06,14.29,0.14,70.46,12.94,2.4,83.21,0.49,20.88,13.44,11.63,-0.24972783181041633,-0.2722976368790444,-1.1983596748315148,-0.8360963089188187,0.4126551857287878,-1.7439827081521022,1.1388626577864756,False,0.467124452187975,nino_costero_2023_2024
Ica,costa,Independencia,2023,2,Febrero,2,20525.37,22.44,27.3,19.28,0.41,79.95,23.42,2.54,95.7,0.33,23.9,18.59,14.1,-0.3966930004253566,1.4474760486849632,1.1122523835883205,0.5426250590760316,1.5241238283872414,0.8289813540142007,-0.13346620166060733,False,0.46693849262643217,nino_costero_2023_2024
Piura,sierra,Canchaque,2020,11,Noviembre,21,3590.0,19.53,30.41,9.2,0.7,60.36,19.95,1.27,83.13,0.45,21.36,10.44,9.82,-0.791316539771142,-0.49381492627536705,0.885630705384789,-0.23468815924695224,-1.5003490772380168,1.872818150329272,-0.7499827258593861,False,0.4669384445349385,ninguno
Ica,costa,Chincha Alta,2024,9,Septiembre,26,54003.47,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93,1.5798608378928543,-0.5321072404579053,-0.6994775882208794,-0.3534814670552436,-1.7619898366676818,-0.740908965805521,-0.700697558718183,False,0.4669356719926998,nino_costero_2023_2024
San Martin,selva_huallaga,Bajo Biavo,2020,4,Abril,2,78904.0,24.25,33.16,17.74,2.86,82.38,15.39,0.06,94.51,0.67,24.13,20.64,16.23,-0.4805175930513669,-1.3262987963159103,-0.9678194142130225,0.45147921916177214,1.4888492885499447,-1.0363179185576512,1.7384543280118208,False,0.46690168028678253,ninguno
La Libertad,costa,Viru,2025,10,Octubre,28,638307.366,19.61,25.92,15.64,0.87,73.95,21.0,2.52,94.11,0.39,21.54,14.59,11.06,1.2512647411351223,-0.4454563032054783,-1.1490499204184887,1.1157502789464018,-0.23182726609061347,0.5770218209549063,0.32916332425832595,False,0.46657232994947545,ninguno
Piura,valle_piura,Castilla,2024,3,Marzo,1,1000.0,29.19,38.32,21.91,0.08,59.07,21.04,3.76,99.43,0.43,31.46,19.54,14.37,-0.632670974172093,1.8810425835444027,1.6649753027006227,-0.32865257243185036,-0.8359213366821383,0.36209365524067183,0.6633772132573352,False,0.46656404843044363,nino_costero_2023_2024
Piura,sierra,Canchaque,2025,8,Agosto,21,26862.0,20.08,29.4,13.75,0.08,64.31,16.88,2.14,83.22,0.46,21.69,12.27,10.78,2.654864525659765,0.222858657065681,-0.010041755899665857,-0.9005328963836616,-0.7521939446915923,0.2888554348459882,-0.27777137994792,False,0.46654032665304895,ninguno
Junin,selva_alta,Pangoa,2022,10,Octubre,1,19309.15,21.66,30.31,15.07,0.16,66.89,17.81,0.26,83.78,0.46,21.89,14.49,12.48,0.7883445548512503,0.9473925903904441,1.0120269518588876,-0.845834290740885,-0.558361183553105,1.9543016521096612,-0.9935900999200826,False,0.4662721584620469,ninguno
La Libertad,yunga,Cascas,2025,11,Noviembre,7,16503.407,18.71,28.1,11.03,2.23,65.64,18.5,1.65,80.59,0.42,21.0,11.27,10.48,2.5908934584538423,-0.3955241916628587,-0.6653707506348007,0.8179780203459219,0.3712955119640829,-0.0027805865140312423,0.17936493900537312,False,0.4661892468363937,ninguno
Piura,sierra,Jilili,2024,3,Marzo,1,12036.889,19.17,28.7,11.82,1.13,75.01,15.41,1.54,80.4,0.48,20.63,13.95,12.48,-1.3721187890668232,1.7117365179878083,1.055772946439397,-0.38939372001992056,0.2827087953328323,-0.4945355741216581,0.21245915423916473,False,0.46570505954331715,nino_costero_2023_2024
Puno,altiplano_lacustre,Ilave,2022,2,Febrero,22,16023.3,9.37,16.7,3.73,4.24,76.05,22.66,3.91,63.73,0.55,13.97,5.02,8.62,-0.4154733903597066,-0.2256208237137685,-0.3642419636650523,1.3801134815920202,1.4460432547706499,0.031530883102693245,1.56977637624318,False,0.4654277068616458,sequia_puno_2022
Piura,sierra,Canchaque,2022,2,Febrero,21,3288.0,18.57,29.02,11.82,1.49,73.69,13.98,1.09,83.11,0.47,20.3,13.08,11.41,-0.836037521283695,-1.744736089925204,-0.34702743440272665,0.6137269090401453,1.0244377371528264,-1.207395990203367,0.19443996596354346,False,0.4652608902281128,ninguno
Puno,puna_alta,Ayaviri,2021,4,Abril,6,244934.64,6.33,17.92,-4.6,1.35,67.58,19.96,1.65,61.05,0.54,7.76,-0.61,6.13,2.4726869773084283,-0.3959799823119684,-0.47294790870729747,-0.23041451143502834,0.6309778818804451,-0.12231939508569449,1.0583468179190585,False,0.46505424663825057,ninguno
Ica,costa,Chincha Alta,2022,8,Agosto,26,37028.715,16.95,23.06,12.39,0.01,67.46,13.73,3.33,95.94,0.32,17.95,10.41,8.31,0.4625728663759003,-1.546439173737721,-1.670984964408421,-0.5116179128431156,-1.093450130575514,-1.3045722503410728,-0.700697558718183,False,0.46493969711112576,ninguno
Junin,sierra,Huasahuasi,2021,3,Marzo,1,51048.8,8.85,16.53,3.14,0.93,80.74,16.26,2.2,65.35,0.52,10.81,5.19,8.55,0.4282307226088675,-0.5872512899164182,-1.864187562464338,0.21753087590566697,1.3576806299297142,-0.6272417698049803,1.5189842597481027,False,0.464831325220406,ninguno
La Libertad,costa,Guadalupe,2020,4,Abril,1,111143.0,22.62,31.42,18.0,1.41,70.52,21.53,2.26,91.85,0.4,24.04,16.41,12.82,1.7023286214417699,0.8497742224310207,1.5744407337147874,0.6466080009790525,0.43955259527441565,0.5904875493187804,0.09349757505688573,False,0.4648244801247827,ninguno
Junin,selva_alta,Pangoa,2020,10,Octubre,1,19299.35,22.05,31.18,15.76,1.17,64.87,17.62,0.27,83.82,0.47,22.25,14.26,12.3,0.7807330552538524,1.3123141807630603,1.5324225578734192,-0.19993814788916175,-0.7837468609836914,1.7904922752752475,-0.8375528555908325,False,0.46469334221701053,ninguno
Ica,costa,Independencia,2022,10,Octubre,2,16391.97,17.39,23.55,11.74,0.01,63.94,22.61,3.4,95.95,0.32,19.07,9.89,8.06,-0.7865253974285876,-1.3064896841446456,-1.349337252022004,-0.5116179128431156,-1.8311491166082505,0.6506347678916232,-0.700697558718183,False,0.4645936598061134,ninguno
Junin,sierra,Matahuasi,2022,2,Febrero,1,13625.6,6.67,16.2,0.17,2.06,78.94,14.79,2.26,61.75,0.51,8.9,2.74,7.57,0.9678273961915216,-0.5532952936704867,-1.0434352132673606,1.034247506971554,1.2721902598127837,-1.5363194457467788,0.6115672378910588,False,0.46458763533842345,ninguno
San Martin,selva_alto_mayo,Moyobamba,2024,9,Septiembre,14,40354.85,25.5,34.17,18.84,1.04,62.09,15.8,0.08,90.34,0.53,25.29,16.8,13.37,-0.9468926448275164,1.6700290280559698,1.5290200133446181,-0.5023308900553386,-1.3129107131813027,-0.4981943125224554,-0.8884272952948037,False,0.4644813001031726,nino_costero_2023_2024
Junin,selva_baja,Rio Tambo,2022,11,Noviembre,2,18243.13,24.52,33.4,14.73,0.38,60.54,18.31,0.1,89.16,0.54,24.31,15.44,12.56,1.4898132028356126,0.211888513040988,0.22466858138151244,-0.7006530210256469,-0.5502356939765604,2.38537895956865,-0.682569689958253,False,0.4644222127467671,ninguno
Piura,valle_piura,Castilla,2021,11,Noviembre,1,79400.0,23.73,33.94,16.62,0.19,60.94,23.26,4.45,99.65,0.39,26.57,14.88,10.65,1.7441931804559838,-0.9734104712206587,-1.110235718147525,-0.24378328515705228,-0.29182769923133633,1.3425744540846116,-0.6733528104491765,False,0.4643953721283611,ninguno
Junin,sierra,San Jose de Quero,2021,3,Marzo,1,13208.5,6.42,14.9,-0.37,1.68,80.0,16.72,2.06,61.76,0.56,8.29,2.72,7.56,0.3577435485292179,-0.837636889571281,-1.903558981011062,0.6885618831176545,1.4621701096663215,-1.164359100963777,1.2474475464016404,False,0.4642144535442678,ninguno
Piura,valle_chira,Sullana,2025,3,Marzo,7,2346.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11,-0.9161991716683197,1.6150595564465855,1.3000329434110145,0.8539582326291727,-0.5984308607851572,-0.30719580103833355,0.00493486609493524,False,0.4641406748280477,ninguno
Junin,selva_alta,Rio Negro,2021,4,Abril,1,38478.2,22.41,30.55,16.64,1.77,78.69,15.29,0.07,89.24,0.59,22.34,17.97,14.54,0.2572151081182341,-1.4403812614764608,-1.5895302132742055,0.5219004873248079,1.3284322641563107,-0.21832797748364297,1.2042083148043972,False,0.4640887963681969,ninguno
Junin,selva_alta,Perene,2021,3,Marzo,11,45783.65,18.66,26.19,14.69,0.87,81.05,14.51,0.7,82.53,0.6,18.96,14.89,12.96,0.29481515645854367,-1.3685080844577016,-1.3991569549546656,0.021511051715887384,1.2896012731972173,-0.44034380133182155,1.722046155062625,False,0.4640753712416641,ninguno
Ica,costa,El Carmen,2022,7,Julio,2,51738.51,16.93,22.69,12.86,0.01,70.56,12.96,3.53,95.95,0.33,17.6,11.18,8.73,0.9512676821189853,-1.5573459687192241,-1.9138618084553045,-0.5116179128431156,-0.44377204628531713,-1.4741115976427817,-0.13346620166060733,False,0.4640282741509019,ninguno
Junin,selva_alta,Rio Negro,2024,9,Septiembre,1,31560.2,26.4,34.75,18.77,0.5,52.82,15.15,0.15,89.23,0.54,26.07,15.12,12.13,-1.0982258489675787,1.684053051473596,1.0840259051658014,-0.5951088332543846,-1.3493165004110377,-0.3390296235721588,-0.682569689958253,False,0.4639332865309442,ninguno
Piura,sierra,Jilili,2023,8,Agosto,1,73700.0,18.49,29.56,10.26,0.36,66.56,16.84,2.2,80.41,0.43,19.95,11.2,10.4,0.6857809439080947,0.8541991767986802,1.6037591176276096,-0.9609848380530865,-1.3372001974697656,0.4233617197815691,-1.1504863635215115,False,0.4638797421368238,nino_costero_2023_2024
Junin,sierra,Huasahuasi,2023,6,Junio,1,80882.1,8.02,18.16,-3.44,0.03,72.71,19.31,1.77,65.59,0.4,9.73,1.89,6.93,1.2712761438208755,-1.510752621844046,-0.7723695998564267,-0.7671503079276775,-0.6098554808131944,1.2589398027273182,-0.39381073400876654,False,0.4638186641582589,ninguno
La Libertad,costa,Viru,2024,11,Noviembre,28,564815.451,18.99,25.16,15.22,0.48,79.68,21.57,2.15,94.14,0.38,21.11,15.21,11.53,0.4226007087454854,-0.8760027897516273,-1.7390439580461847,0.2915247246940737,0.9903236736948848,0.8801166275711437,-0.3703087397906099,False,0.4637186673823321,nino_costero_2023_2024
Piura,sierra,Jilili,2023,12,Diciembre,1,83246.475,18.89,27.92,12.88,3.63,75.94,15.09,1.38,80.29,0.46,20.4,13.93,12.45,1.0043780440990298,1.3586329069099323,0.5587622330361356,1.4664215982695799,0.460994637144241,-0.6999391643657371,-0.33271905286510484,False,0.46358042365858054,nino_costero_2023_2024
La Libertad,costa,Guadalupe,2020,11,Noviembre,1,0.0,20.57,27.89,13.74,1.25,61.87,23.75,2.23,91.82,0.37,22.64,12.16,9.86,-0.4800653349671325,-1.1442329280184587,-1.329630219819147,0.4636449653322467,-1.1585914414225926,1.497672573185693,-0.7113945928241325,False,0.4635164289564945,ninguno
Puno,puna_alta,Ayaviri,2020,12,Diciembre,6,1445.23,8.67,21.34,-0.55,3.08,63.25,18.08,2.16,60.96,0.38,11.9,0.67,6.65,-0.3762342369183838,0.984873289340024,1.3096901082938235,0.6562705760761506,0.1309640818457851,-1.1039459781211747,-1.4340370303405434,False,0.46336665687957196,ninguno
Puno,puna_alta,Ayaviri,2024,3,Marzo,6,13754.39,8.3,19.09,0.07,2.97,75.59,18.08,1.7,61.18,0.57,10.17,3.46,8.05,-0.23221225644164722,0.7665332421130001,0.13690193921413799,0.5998917554829543,1.5559456736304755,-1.1039459781211747,1.5256687894677325,False,0.4629633343000044,ninguno
Piura,valle_chira,Querecotillo,2022,10,Octubre,1,26315.0,23.03,33.72,15.09,0.06,57.75,23.38,4.64,99.68,0.39,25.89,13.23,9.56,-0.6472664211142654,-1.3441005828226722,-1.2427237909015465,-0.3483790603051528,-1.225973554695841,1.6788010523817194,-0.6615968845984962,False,0.462863982599662,ninguno
