region,piso_ecologico,distrito,cultivo,anio,numero_mes,mes,produccion_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica
La Libertad,yunga,Cascas,manzana,2024,5,Mayo,83.79,20.71,30.3,12.84,0.49,59.6,18.21,1.27,80.64,0.4,22.57,11.57,10.68
La Libertad,yunga,Cascas,melocoton,2024,5,Mayo,12.39,20.71,30.3,12.84,0.49,59.6,18.21,1.27,80.64,0.4,22.57,11.57,10.68
La Libertad,costa,Viru,naranja,2024,5,Mayo,117.12,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,sierra,Huamachuco,oca,2024,5,Mayo,1401.0,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,sierra,Huamachuco,olluco,2024,5,Mayo,2911.5,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,sierra,Huamachuco,oregano,2024,5,Mayo,0.0,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,costa,Viru,pallar_grano_seco,2024,5,Mayo,0.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,palta,2024,5,Mayo,38000.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,sierra,Huamachuco,papa,2024,5,Mayo,120179.5,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,costa,Viru,papaya,2024,5,Mayo,310.668,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,paprika,2024,5,Mayo,0.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,pimiento,2024,5,Mayo,192.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,yunga,Cascas,pina,2024,5,Mayo,1662.7,20.71,30.3,12.84,0.49,59.6,18.21,1.27,80.64,0.4,22.57,11.57,10.68
La Libertad,costa,Viru,piquillo,2024,5,Mayo,0.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,yunga,Cascas,platano,2024,5,Mayo,1170.119,20.71,30.3,12.84,0.49,59.6,18.21,1.27,80.64,0.4,22.57,11.57,10.68
La Libertad,sierra,Huamachuco,quinua,2024,5,Mayo,10.0,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,costa,Viru,tomate,2024,5,Mayo,588.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,sierra,Huamachuco,trigo,2024,5,Mayo,0.0,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,costa,Viru,tuna,2024,5,Mayo,106.94,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,yunga,Cascas,uva,2024,5,Mayo,2200.2,20.71,30.3,12.84,0.49,59.6,18.21,1.27,80.64,0.4,22.57,11.57,10.68
La Libertad,costa,Viru,yuca,2024,5,Mayo,1033.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,zanahoria,2024,5,Mayo,1416.5,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,zapallo,2024,5,Mayo,1601.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,aceituna,2024,6,Junio,101.9,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,aji,2024,6,Junio,230.83,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,ajo,2024,6,Junio,288.5,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,alcachofa,2024,6,Junio,0.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,alfalfa,2024,6,Junio,17950.17,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,arandano,2024,6,Junio,400.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,arroz_cascara,2024,6,Junio,2143.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,arveja_grano_seco,2024,6,Junio,833.9,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,sierra,Huamachuco,arveja_verde,2024,6,Junio,1281.8,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,sierra,Huamachuco,avena_forrajera,2024,6,Junio,736.6,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,sierra,Huamachuco,cafe_pergamino,2024,6,Junio,34.81,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,camote,2024,6,Junio,939.8,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,cana_para_azucar,2024,6,Junio,273364.7601,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,cebada_forrajera,2024,6,Junio,30.0,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,sierra,Huamachuco,cebada_grano,2024,6,Junio,3962.7,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,cebolla,2024,6,Junio,4846.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,esparrago,2024,6,Junio,12417.61,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,yunga,Cascas,frijol_grano_seco,2024,6,Junio,1169.85,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,yunga,Cascas,granadilla,2024,6,Junio,115.81,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,sierra,Huamachuco,haba_grano_seco,2024,6,Junio,717.9,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,limon_sutil,2024,6,Junio,121.035,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,maiz_amarillo_duro,2024,6,Junio,5564.1,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,maiz_amilaceo,2024,6,Junio,6980.6,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,maiz_chala,2024,6,Junio,20828.5,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,maiz_choclo,2024,6,Junio,7158.05,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,mandarina,2024,6,Junio,1178.35,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,mango,2024,6,Junio,214.48,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,yunga,Cascas,manzana,2024,6,Junio,54.058,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,yunga,Cascas,melocoton,2024,6,Junio,8.15,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,costa,Viru,naranja,2024,6,Junio,150.008,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,oca,2024,6,Junio,2652.5,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,sierra,Huamachuco,olluco,2024,6,Junio,3884.5,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,sierra,Huamachuco,oregano,2024,6,Junio,0.0,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,pallar_grano_seco,2024,6,Junio,0.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,palta,2024,6,Junio,72000.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,papa,2024,6,Junio,124483.3,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,papaya,2024,6,Junio,,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,paprika,2024,6,Junio,36.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,pimiento,2024,6,Junio,1100.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,yunga,Cascas,pina,2024,6,Junio,,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,costa,Viru,piquillo,2024,6,Junio,4800.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,yunga,Cascas,platano,2024,6,Junio,1133.048,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,sierra,Huamachuco,quinua,2024,6,Junio,1095.94,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,tomate,2024,6,Junio,2483.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,trigo,2024,6,Junio,5064.5,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,tuna,2024,6,Junio,119.31,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,yunga,Cascas,uva,2024,6,Junio,2189.6,19.9,31.04,12.17,0.17,54.53,18.09,1.33,80.68,0.37,21.74,9.32,9.21
La Libertad,costa,Viru,yuca,2024,6,Junio,1508.5,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,zanahoria,2024,6,Junio,1023.7,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,zapallo,2024,6,Junio,2313.5,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,aceituna,2024,7,Julio,230.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,aji,2024,7,Julio,477.3,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,ajo,2024,7,Julio,212.5,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,alcachofa,2024,7,Julio,0.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,alfalfa,2024,7,Julio,18206.798,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,arandano,2024,7,Julio,2000.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,arroz_cascara,2024,7,Julio,270.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,arveja_grano_seco,2024,7,Julio,5814.2,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,sierra,Huamachuco,arveja_verde,2024,7,Julio,1177.3,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,sierra,Huamachuco,avena_forrajera,2024,7,Julio,6493.4,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,sierra,Huamachuco,cafe_pergamino,2024,7,Julio,54.779,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,camote,2024,7,Julio,902.1,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,cana_para_azucar,2024,7,Julio,376407.0724,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,cebada_forrajera,2024,7,Julio,0.0,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,sierra,Huamachuco,cebada_grano,2024,7,Julio,28445.1,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,cebolla,2024,7,Julio,6472.2,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,esparrago,2024,7,Julio,11599.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,yunga,Cascas,frijol_grano_seco,2024,7,Julio,1072.4,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,yunga,Cascas,granadilla,2024,7,Julio,52.72,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,sierra,Huamachuco,haba_grano_seco,2024,7,Julio,2948.5,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,limon_sutil,2024,7,Julio,99.15,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,maiz_amarillo_duro,2024,7,Julio,28921.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,maiz_amilaceo,2024,7,Julio,11139.0,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,maiz_chala,2024,7,Julio,19602.5,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,maiz_choclo,2024,7,Julio,5369.75,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,mandarina,2024,7,Julio,3243.73,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,mango,2024,7,Julio,137.14,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,yunga,Cascas,manzana,2024,7,Julio,33.21,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,yunga,Cascas,melocoton,2024,7,Julio,0.58,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,costa,Viru,naranja,2024,7,Julio,207.32,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,oca,2024,7,Julio,2187.0,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,sierra,Huamachuco,olluco,2024,7,Julio,3341.5,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,sierra,Huamachuco,oregano,2024,7,Julio,0.0,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,pallar_grano_seco,2024,7,Julio,0.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,palta,2024,7,Julio,59000.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,papa,2024,7,Julio,41162.0,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,papaya,2024,7,Julio,134.13,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,paprika,2024,7,Julio,12.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,pimiento,2024,7,Julio,445.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,yunga,Cascas,pina,2024,7,Julio,1626.1,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,costa,Viru,piquillo,2024,7,Julio,12000.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,yunga,Cascas,platano,2024,7,Julio,1119.52,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,sierra,Huamachuco,quinua,2024,7,Julio,1011.78,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,tomate,2024,7,Julio,1859.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,trigo,2024,7,Julio,26955.5,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,tuna,2024,7,Julio,76.57,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,yunga,Cascas,uva,2024,7,Julio,2400.0,20.01,30.63,10.9,0.07,50.68,20.34,1.31,80.67,0.36,22.24,7.79,8.39
La Libertad,costa,Viru,yuca,2024,7,Julio,2381.5,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,zanahoria,2024,7,Julio,220.1,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,zapallo,2024,7,Julio,2107.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,aceituna,2024,8,Agosto,143.6,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,aji,2024,8,Agosto,450.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,ajo,2024,8,Agosto,27.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,alcachofa,2024,8,Agosto,989.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,alfalfa,2024,8,Agosto,17883.78,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,arandano,2024,8,Agosto,9500.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,arroz_cascara,2024,8,Agosto,140.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,arveja_grano_seco,2024,8,Agosto,3866.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,sierra,Huamachuco,arveja_verde,2024,8,Agosto,335.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,sierra,Huamachuco,avena_forrajera,2024,8,Agosto,4683.1,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,sierra,Huamachuco,cafe_pergamino,2024,8,Agosto,4.369,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,camote,2024,8,Agosto,2021.3,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,cana_para_azucar,2024,8,Agosto,439132.1839,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,cebada_forrajera,2024,8,Agosto,30.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,sierra,Huamachuco,cebada_grano,2024,8,Agosto,24523.7,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,cebolla,2024,8,Agosto,14298.6,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,esparrago,2024,8,Agosto,13684.7,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,yunga,Cascas,frijol_grano_seco,2024,8,Agosto,271.4,20.52,30.02,12.41,0.04,47.15,19.95,1.41,80.7,0.35,23.29,7.58,8.18
La Libertad,yunga,Cascas,granadilla,2024,8,Agosto,36.55,20.52,30.02,12.41,0.04,47.15,19.95,1.41,80.7,0.35,23.29,7.58,8.18
La Libertad,sierra,Huamachuco,haba_grano_seco,2024,8,Agosto,2802.9,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,limon_sutil,2024,8,Agosto,29.507,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,maiz_amarillo_duro,2024,8,Agosto,4669.1,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,maiz_amilaceo,2024,8,Agosto,4856.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,maiz_chala,2024,8,Agosto,15908.5,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,maiz_choclo,2024,8,Agosto,98.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,mandarina,2024,8,Agosto,2156.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,mango,2024,8,Agosto,80.1,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,yunga,Cascas,manzana,2024,8,Agosto,12.93,20.52,30.02,12.41,0.04,47.15,19.95,1.41,80.7,0.35,23.29,7.58,8.18
La Libertad,yunga,Cascas,melocoton,2024,8,Agosto,0.0,20.52,30.02,12.41,0.04,47.15,19.95,1.41,80.7,0.35,23.29,7.58,8.18
La Libertad,costa,Viru,naranja,2024,8,Agosto,172.24,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,oca,2024,8,Agosto,328.5,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,sierra,Huamachuco,olluco,2024,8,Agosto,578.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,sierra,Huamachuco,oregano,2024,8,Agosto,0.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,pallar_grano_seco,2024,8,Agosto,0.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,palta,2024,8,Agosto,20600.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,papa,2024,8,Agosto,2936.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,papaya,2024,8,Agosto,185.11,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,paprika,2024,8,Agosto,36.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,pimiento,2024,8,Agosto,630.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,yunga,Cascas,pina,2024,8,Agosto,1610.2,20.52,30.02,12.41,0.04,47.15,19.95,1.41,80.7,0.35,23.29,7.58,8.18
La Libertad,costa,Viru,piquillo,2024,8,Agosto,0.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,yunga,Cascas,platano,2024,8,Agosto,1126.48,20.52,30.02,12.41,0.04,47.15,19.95,1.41,80.7,0.35,23.29,7.58,8.18
La Libertad,sierra,Huamachuco,quinua,2024,8,Agosto,1371.3,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,tomate,2024,8,Agosto,1632.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,trigo,2024,8,Agosto,29565.7,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,tuna,2024,8,Agosto,21.73,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
