region,piso_asignado,distrito,cultivo,anio,mes_num,mes_nombre,produccion_mensual,t2m,t2m_max,t2m_min,prectotcorr,rh2m,allsky_sfc_sw_dwn,ws2m,ps,gwetroot,ts,t2mdew,qv2m
Puno,puna_alta,Ayaviri,avena_forrajera,2025,12,Diciembre,4.656612873077393e-10,8.37,21.31,-0.6,1.89,55.97,22.67,2.21,60.92,0.41,11.39,-1.37,5.77
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,1,Enero,67120.0,22.01,29.94,16.81,8.09,85.19,15.89,0.02,90.29,0.66,21.97,19.11,15.47
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,1,Enero,36376.04,21.79,27.63,17.56,4.88,89.27,15.46,0.05,89.92,0.76,21.7,19.82,16.17
San Martin,selva_huallaga,Tocache,platano,2020,1,Enero,33267.0,21.79,27.63,17.56,4.88,89.27,15.46,0.05,89.92,0.76,21.7,19.82,16.17
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,2,Febrero,74319.69,21.63,27.08,16.27,2.96,87.17,15.86,0.06,90.34,0.69,21.49,19.2,15.54
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,2,Febrero,36800.00000000001,21.87,27.46,17.94,4.73,88.34,13.51,0.06,89.96,0.74,21.78,19.68,16.02
San Martin,selva_huallaga,Tocache,platano,2020,2,Febrero,31908.75,21.87,27.46,17.94,4.73,88.34,13.51,0.06,89.96,0.74,21.78,19.68,16.02
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,3,Marzo,77022.65,21.78,28.37,17.23,3.42,86.8,15.7,0.06,90.32,0.66,21.65,19.22,15.58
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,3,Marzo,24654.929999999997,21.82,28.48,17.36,3.09,87.4,15.09,0.06,89.96,0.72,21.69,19.41,15.76
San Martin,selva_huallaga,Tocache,platano,2020,3,Marzo,27940.75,21.82,28.48,17.36,3.09,87.4,15.09,0.06,89.96,0.72,21.69,19.41,15.76
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,4,Abril,77980.99999999997,21.8,28.84,16.49,2.05,84.11,15.32,0.05,90.44,0.63,21.71,18.64,15.03
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,4,Abril,29971.0,21.94,30.04,15.25,1.68,82.86,15.15,0.07,90.08,0.67,21.8,18.51,14.93
San Martin,selva_huallaga,Tocache,platano,2020,4,Abril,32700.5,21.94,30.04,15.25,1.68,82.86,15.15,0.07,90.08,0.67,21.8,18.51,14.93
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,5,Mayo,82000.84999999998,21.94,29.1,16.78,2.24,82.18,15.36,0.06,90.51,0.6,21.81,18.3,14.69
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,5,Mayo,34905.76999999999,22.25,30.55,15.93,2.07,79.38,15.26,0.08,90.15,0.63,22.07,17.98,14.43
San Martin,selva_huallaga,Tocache,platano,2020,5,Mayo,32492.5,22.25,30.55,15.93,2.07,79.38,15.26,0.08,90.15,0.63,22.07,17.98,14.43
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,6,Junio,87132.25,22.22,29.48,17.02,0.65,77.26,16.42,0.06,90.5,0.57,22.12,17.36,13.84
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,6,Junio,28191.419999999984,22.88,30.66,17.81,1.29,73.95,14.79,0.05,90.1,0.6,22.81,17.28,13.78
San Martin,selva_huallaga,Tocache,platano,2020,6,Junio,33851.0,22.88,30.66,17.81,1.29,73.95,14.79,0.05,90.1,0.6,22.81,17.28,13.78
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,7,Julio,68017.97999999998,22.47,30.3,15.97,0.94,74.48,15.14,0.05,90.46,0.55,22.38,17.01,13.51
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,7,Julio,28228.51000000001,22.3,30.51,15.74,3.27,76.88,15.18,0.08,90.08,0.61,22.11,17.46,13.93
San Martin,selva_huallaga,Tocache,platano,2020,7,Julio,32876.0,22.3,30.51,15.74,3.27,76.88,15.18,0.08,90.08,0.61,22.11,17.46,13.93
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,8,Agosto,64953.890000000014,23.8,32.63,15.35,0.33,66.11,17.58,0.06,90.4,0.53,23.69,16.2,12.86
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,8,Agosto,35518.0,23.4,32.82,14.77,1.39,67.37,17.82,0.09,90.03,0.61,23.19,16.2,12.89
San Martin,selva_huallaga,Tocache,platano,2020,8,Agosto,29843.0,23.4,32.82,14.77,1.39,67.37,17.82,0.09,90.03,0.61,23.19,16.2,12.89
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,9,Septiembre,55924.5,24.12,32.79,17.12,1.3,67.42,15.24,0.05,90.37,0.53,24.03,16.91,13.46
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,9,Septiembre,37463.29999999999,24.03,32.61,17.46,1.18,68.95,14.24,0.07,89.98,0.59,23.85,17.22,13.77
San Martin,selva_huallaga,Tocache,platano,2020,9,Septiembre,36197.5,24.03,32.61,17.46,1.18,68.95,14.24,0.07,89.98,0.59,23.85,17.22,13.77
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,10,Octubre,59895.929,24.19,32.81,16.64,1.81,68.51,18.08,0.05,90.28,0.54,24.08,17.15,13.69
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,10,Octubre,41838.580000000016,24.49,33.69,18.12,1.23,68.94,16.76,0.04,89.89,0.58,24.4,17.62,14.14
San Martin,selva_huallaga,Tocache,platano,2020,10,Octubre,33941.0,24.49,33.69,18.12,1.23,68.94,16.76,0.04,89.89,0.58,24.4,17.62,14.14
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,11,Noviembre,79457.85900000005,23.94,32.76,16.54,1.23,73.33,17.53,0.04,90.2,0.55,23.84,18.19,14.63
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,11,Noviembre,40593.40000000002,24.23,33.17,17.99,1.48,72.97,17.25,0.03,89.82,0.59,24.15,18.45,14.89
San Martin,selva_huallaga,Tocache,platano,2020,11,Noviembre,34182.0,24.23,33.17,17.99,1.48,72.97,17.25,0.03,89.82,0.59,24.15,18.45,14.89
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2020,12,Diciembre,,23.02,30.91,17.8,2.6,76.4,16.3,0.01,90.19,0.55,23.0,18.05,14.48
San Martin,selva_huallaga,Tocache,palma_aceitera,2020,12,Diciembre,,23.03,31.41,17.72,5.47,79.35,14.39,0.02,89.79,0.62,23.0,18.77,15.17
San Martin,selva_huallaga,Tocache,platano,2020,12,Diciembre,,23.03,31.41,17.72,5.47,79.35,14.39,0.02,89.79,0.62,23.0,18.77,15.17
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,1,Enero,54439.408,22.61,30.54,17.16,1.91,76.92,16.94,0.01,90.21,0.57,22.59,17.85,14.28
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,1,Enero,38165.3,21.99,28.31,17.22,3.11,84.1,14.55,0.03,89.82,0.69,21.94,18.93,15.31
San Martin,selva_huallaga,Tocache,platano,2021,1,Enero,34307.0,21.99,28.31,17.22,3.11,84.1,14.55,0.03,89.82,0.69,21.94,18.93,15.31
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,2,Febrero,70963.889,23.11,30.38,17.67,2.9,77.5,16.5,0.03,90.18,0.57,23.06,18.46,14.85
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,2,Febrero,31410.72,22.48,29.69,18.48,3.27,83.25,14.91,0.04,89.81,0.66,22.4,19.21,15.59
San Martin,selva_huallaga,Tocache,platano,2021,2,Febrero,35657.0,22.48,29.69,18.48,3.27,83.25,14.91,0.04,89.81,0.66,22.4,19.21,15.59
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,3,Marzo,59971.92000000001,21.13,27.82,16.45,5.17,85.84,15.13,0.06,90.27,0.63,21.0,18.4,14.77
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,3,Marzo,33698.5,21.28,28.32,17.14,6.69,87.98,14.59,0.06,89.89,0.69,21.16,19.01,15.38
San Martin,selva_huallaga,Tocache,platano,2021,3,Marzo,34364.0,21.28,28.32,17.14,6.69,87.98,14.59,0.06,89.89,0.69,21.16,19.01,15.38
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,4,Abril,79940.39000000001,21.83,29.31,17.16,1.56,83.39,16.07,0.05,90.35,0.61,21.73,18.54,14.88
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,4,Abril,30560.789999999997,21.05,26.52,16.77,5.28,90.47,15.07,0.07,89.98,0.75,20.92,19.33,15.67
San Martin,selva_huallaga,Tocache,platano,2021,4,Abril,35000.0,21.05,26.52,16.77,5.28,90.47,15.07,0.07,89.98,0.75,20.92,19.33,15.67
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,5,Mayo,,22.83,31.14,17.52,0.7,74.27,15.56,0.05,90.47,0.56,22.7,17.38,13.83
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,5,Mayo,,21.57,28.96,15.82,1.8,83.8,15.4,0.14,90.12,0.68,21.25,18.43,14.81
San Martin,selva_huallaga,Tocache,platano,2021,5,Mayo,,21.57,28.96,15.82,1.8,83.8,15.4,0.14,90.12,0.68,21.25,18.43,14.81
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,6,Junio,,21.19,29.15,15.43,5.46,81.32,13.96,0.09,90.55,0.6,21.01,17.42,13.87
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,6,Junio,,21.24,28.51,15.44,2.1,80.71,14.32,0.11,90.17,0.64,21.02,17.39,13.87
San Martin,selva_huallaga,Tocache,platano,2021,6,Junio,,21.24,28.51,15.44,2.1,80.71,14.32,0.11,90.17,0.64,21.02,17.39,13.87
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,7,Julio,74594.83999999997,21.44,30.09,14.93,0.67,75.14,16.77,0.09,90.62,0.58,21.27,16.16,12.81
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,7,Julio,33495.51999999999,22.03,30.73,14.38,1.63,69.03,16.36,0.11,90.24,0.61,21.75,15.28,12.15
San Martin,selva_huallaga,Tocache,platano,2021,7,Julio,34068.0,22.03,30.73,14.38,1.63,69.03,16.36,0.11,90.24,0.61,21.75,15.28,12.15
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,8,Agosto,63616.917000000016,23.48,32.96,15.8,0.29,66.18,17.18,0.06,90.5,0.54,23.32,15.93,12.62
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,8,Agosto,32314.619999999995,23.72,33.2,15.23,0.94,63.89,16.38,0.08,90.11,0.59,23.53,15.58,12.41
San Martin,selva_huallaga,Tocache,platano,2021,8,Agosto,31254.0,23.72,33.2,15.23,0.94,63.89,16.38,0.08,90.11,0.59,23.53,15.58,12.41
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,9,Septiembre,65034.30900000001,23.95,32.73,17.48,0.97,65.07,18.35,0.04,90.46,0.53,23.87,16.14,12.78
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,9,Septiembre,40409.169999999984,23.62,32.64,17.13,2.54,69.06,16.91,0.07,90.07,0.6,23.47,16.8,13.38
San Martin,selva_huallaga,Tocache,platano,2021,9,Septiembre,40306.0,23.62,32.64,17.13,2.54,69.06,16.91,0.07,90.07,0.6,23.47,16.8,13.38
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,10,Octubre,70355.08999999997,25.11,32.87,18.47,0.69,62.56,18.94,0.02,90.29,0.53,25.07,16.81,13.33
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,10,Octubre,47866.57000000001,24.33,33.7,16.38,1.94,69.33,17.36,0.05,89.91,0.6,24.24,17.63,14.12
San Martin,selva_huallaga,Tocache,platano,2021,10,Octubre,35317.5,24.33,33.7,16.38,1.94,69.33,17.36,0.05,89.91,0.6,24.24,17.63,14.12
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,11,Noviembre,85932.94999999995,24.47,31.57,18.46,0.73,64.04,17.04,0.01,90.19,0.53,24.45,16.62,13.21
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,11,Noviembre,48725.47999999998,23.52,32.36,17.88,3.72,74.61,14.8,0.03,89.8,0.62,23.46,18.15,14.6
San Martin,selva_huallaga,Tocache,platano,2021,11,Noviembre,37863.0,23.52,32.36,17.88,3.72,74.61,14.8,0.03,89.8,0.62,23.46,18.15,14.6
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2021,12,Diciembre,83503.30000000005,24.61,33.32,18.71,1.07,67.7,17.62,0.01,90.14,0.53,24.6,17.62,14.09
San Martin,selva_huallaga,Tocache,palma_aceitera,2021,12,Diciembre,56267.47999999998,22.86,31.47,18.23,4.18,80.85,16.03,0.04,89.76,0.65,22.77,19.05,15.45
San Martin,selva_huallaga,Tocache,platano,2021,12,Diciembre,36395.0,22.86,31.47,18.23,4.18,80.85,16.03,0.04,89.76,0.65,22.77,19.05,15.45
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,1,Enero,60032.15,24.72,33.72,17.71,0.58,61.8,18.26,0.01,90.19,0.53,24.7,16.09,12.86
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,1,Enero,48260.25,23.64,32.08,16.3,2.19,72.7,15.63,0.05,89.81,0.63,23.51,17.86,14.34
San Martin,selva_huallaga,Tocache,platano,2022,1,Enero,37332.0,23.64,32.08,16.3,2.19,72.7,15.63,0.05,89.81,0.63,23.51,17.86,14.34
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,2,Febrero,69488.5,23.54,31.36,17.83,2.1,70.95,14.5,0.02,90.21,0.54,23.52,17.36,13.85
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,2,Febrero,40352.48999999999,21.92,29.5,16.72,5.58,83.61,13.01,0.05,89.85,0.67,21.82,18.73,15.12
San Martin,selva_huallaga,Tocache,platano,2022,2,Febrero,40672.0,21.92,29.5,16.72,5.58,83.61,13.01,0.05,89.85,0.67,21.82,18.73,15.12
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,3,Marzo,,22.03,29.7,17.5,3.76,80.31,14.31,0.04,90.25,0.59,21.95,18.08,14.47
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,3,Marzo,,21.36,27.06,17.43,7.25,88.75,13.5,0.06,89.88,0.73,21.24,19.29,15.64
San Martin,selva_huallaga,Tocache,platano,2022,3,Marzo,,21.36,27.06,17.43,7.25,88.75,13.5,0.06,89.88,0.73,21.24,19.29,15.64
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,4,Abril,,21.76,29.1,17.14,4.79,84.0,14.18,0.06,90.33,0.61,21.64,18.6,14.95
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,4,Abril,,21.94,28.8,17.2,1.78,85.27,14.98,0.07,89.95,0.69,21.77,19.11,15.45
San Martin,selva_huallaga,Tocache,platano,2022,4,Abril,,21.94,28.8,17.2,1.78,85.27,14.98,0.07,89.95,0.69,21.77,19.11,15.45
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,5,Mayo,86170.96000000002,21.94,29.7,16.24,1.98,80.09,14.47,0.06,90.49,0.59,21.82,17.86,14.25
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,5,Mayo,35575.55000000002,21.4,29.1,15.59,4.0,83.75,14.2,0.08,90.11,0.66,21.25,18.22,14.6
San Martin,selva_huallaga,Tocache,platano,2022,5,Mayo,35939.0,21.4,29.1,15.59,4.0,83.75,14.2,0.08,90.11,0.66,21.25,18.22,14.6
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,6,Junio,89085.81,21.0,28.63,14.26,2.17,78.21,15.91,0.08,90.5,0.59,20.8,16.5,13.12
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,6,Junio,33867.54000000001,20.84,28.62,13.57,2.11,79.03,15.93,0.14,90.12,0.65,20.48,16.65,13.28
San Martin,selva_huallaga,Tocache,platano,2022,6,Junio,43343.0,20.84,28.62,13.57,2.11,79.03,15.93,0.14,90.12,0.65,20.48,16.65,13.28
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,7,Julio,72344.5,22.67,30.08,16.33,0.53,72.55,16.81,0.06,90.48,0.56,22.53,16.83,13.34
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,7,Julio,38400.68999999997,23.02,31.06,16.83,1.88,70.44,16.15,0.1,90.09,0.61,22.73,16.69,13.27
San Martin,selva_huallaga,Tocache,platano,2022,7,Julio,34248.5,23.02,31.06,16.83,1.88,70.44,16.15,0.1,90.09,0.61,22.73,16.69,13.27
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,8,Agosto,69547.40000000002,23.15,32.35,14.23,0.83,63.89,17.9,0.08,90.48,0.54,22.94,14.99,11.98
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,8,Agosto,47923.60999999999,22.74,32.14,13.46,1.54,66.36,16.26,0.12,90.1,0.61,22.4,15.24,12.23
San Martin,selva_huallaga,Tocache,platano,2022,8,Agosto,36068.0,22.74,32.14,13.46,1.54,66.36,16.26,0.12,90.1,0.61,22.4,15.24,12.23
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,9,Septiembre,60896.3899999999,24.63,33.29,17.27,0.92,60.76,18.54,0.07,90.37,0.53,24.48,15.7,12.44
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,9,Septiembre,47077.59999999998,24.35,33.39,17.31,1.65,64.18,17.04,0.08,89.97,0.6,24.14,16.3,12.98
San Martin,selva_huallaga,Tocache,platano,2022,9,Septiembre,39381.0,24.35,33.39,17.31,1.65,64.18,17.04,0.08,89.97,0.6,24.14,16.3,12.98
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,10,Octubre,63510.0,23.69,32.64,16.94,2.18,71.02,18.34,0.04,90.28,0.56,23.61,17.33,13.85
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,10,Octubre,63540.26000000001,24.29,33.81,17.01,2.2,69.03,17.5,0.04,89.87,0.6,24.22,17.39,13.95
San Martin,selva_huallaga,Tocache,platano,2022,10,Octubre,35108.0,24.29,33.81,17.01,2.2,69.03,17.5,0.04,89.87,0.6,24.22,17.39,13.95
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,11,Noviembre,83025.0,23.65,32.02,15.35,2.33,69.35,18.18,0.04,90.24,0.56,23.55,16.89,13.54
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,11,Noviembre,65713.03999999998,23.72,32.42,13.94,2.93,69.28,17.55,0.05,89.87,0.61,23.58,16.95,13.67
San Martin,selva_huallaga,Tocache,platano,2022,11,Noviembre,37236.0,23.72,32.42,13.94,2.93,69.28,17.55,0.05,89.87,0.61,23.58,16.95,13.67
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2022,12,Diciembre,70743.00500000012,23.6,33.41,16.9,0.88,67.82,18.47,0.02,90.18,0.55,23.57,16.52,13.2
San Martin,selva_huallaga,Tocache,palma_aceitera,2022,12,Diciembre,90514.3,23.18,32.75,17.47,5.11,73.75,15.83,0.06,89.79,0.63,23.03,17.67,14.17
San Martin,selva_huallaga,Tocache,platano,2022,12,Diciembre,40878.0,23.18,32.75,17.47,5.11,73.75,15.83,0.06,89.79,0.63,23.03,17.67,14.17
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,1,Enero,61677.0,22.82,30.98,16.84,2.03,71.61,16.55,0.01,90.29,0.55,22.8,16.75,13.31
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,1,Enero,52782.57,22.39,29.98,16.78,3.41,77.74,14.62,0.04,89.89,0.65,22.29,17.83,14.27
San Martin,selva_huallaga,Tocache,platano,2023,1,Enero,35733.0,22.39,29.98,16.78,3.41,77.74,14.62,0.04,89.89,0.65,22.29,17.83,14.27
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,2,Febrero,70205.29999999999,23.03,30.92,18.02,0.94,72.67,15.2,0.02,90.29,0.54,23.0,17.3,13.78
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,2,Febrero,40157.35,23.01,30.54,18.15,3.12,75.76,14.14,0.02,89.89,0.63,22.97,18.03,14.46
San Martin,selva_huallaga,Tocache,platano,2023,2,Febrero,38000.0,23.01,30.54,18.15,3.12,75.76,14.14,0.02,89.89,0.63,22.97,18.03,14.46
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,3,Marzo,69065.0,21.97,31.16,17.26,4.26,81.53,14.09,0.03,90.3,0.59,21.9,18.24,14.61
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,3,Marzo,45663.37999999999,21.69,29.27,17.35,4.7,85.03,13.52,0.07,89.94,0.66,21.53,18.84,15.2
San Martin,selva_huallaga,Tocache,platano,2023,3,Marzo,36087.3,21.69,29.27,17.35,4.7,85.03,13.52,0.07,89.94,0.66,21.53,18.84,15.2
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,4,Abril,55032.600000000006,22.07,29.14,16.36,2.57,81.76,14.46,0.04,90.32,0.6,22.0,18.38,14.74
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,4,Abril,39016.48000000001,22.14,29.36,17.27,2.21,83.27,14.92,0.06,89.93,0.66,22.02,18.89,15.24
San Martin,selva_huallaga,Tocache,platano,2023,4,Abril,38513.99999999999,22.14,29.36,17.27,2.21,83.27,14.92,0.06,89.93,0.66,22.02,18.89,15.24
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,5,Mayo,85341.00000000003,23.28,31.16,17.31,1.16,75.83,14.5,0.04,90.44,0.56,23.2,18.19,14.56
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,5,Mayo,38856.84,23.7,32.05,17.55,1.29,72.35,14.06,0.04,90.06,0.6,23.62,17.78,14.23
San Martin,selva_huallaga,Tocache,platano,2023,5,Mayo,42618.0,23.7,32.05,17.55,1.29,72.35,14.06,0.04,90.06,0.6,23.62,17.78,14.23
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,6,Junio,102560.58999999995,23.12,30.38,16.04,0.14,70.16,15.71,0.05,90.56,0.54,23.02,16.73,13.24
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,6,Junio,40468.37,23.27,31.55,15.83,0.9,68.15,16.21,0.09,90.18,0.59,23.02,16.28,12.93
San Martin,selva_huallaga,Tocache,platano,2023,6,Junio,36968.0,23.27,31.55,15.83,0.9,68.15,16.21,0.09,90.18,0.59,23.02,16.28,12.93
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,7,Julio,68878.0,24.07,31.65,18.25,0.26,65.86,16.85,0.06,90.54,0.53,23.95,16.59,13.13
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,7,Julio,38811.01000000001,24.66,32.6,18.05,0.27,61.26,17.11,0.07,90.15,0.57,24.49,15.98,12.66
San Martin,selva_huallaga,Tocache,platano,2023,7,Julio,37504.0,24.66,32.6,18.05,0.27,61.26,17.11,0.07,90.15,0.57,24.49,15.98,12.66
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,8,Agosto,69302.0,25.3,33.88,17.08,0.3,58.73,19.39,0.04,90.44,0.52,25.23,15.91,12.59
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,8,Agosto,56049.92999999999,25.42,34.51,16.81,0.88,57.27,17.88,0.09,90.04,0.58,25.22,15.51,12.33
San Martin,selva_huallaga,Tocache,platano,2023,8,Agosto,40090.0,25.42,34.51,16.81,0.88,57.27,17.88,0.09,90.04,0.58,25.22,15.51,12.33
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,9,Septiembre,68589.91000000003,26.44,35.01,19.27,0.4,54.41,18.87,0.05,90.33,0.52,26.34,15.69,12.44
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,9,Septiembre,74613.56999999995,26.43,35.51,18.96,0.88,56.0,16.34,0.05,89.93,0.57,26.33,16.08,12.78
San Martin,selva_huallaga,Tocache,platano,2023,9,Septiembre,36611.0,26.43,35.51,18.96,0.88,56.0,16.34,0.05,89.93,0.57,26.33,16.08,12.78
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,10,Octubre,85006.0,26.55,34.27,18.27,1.58,56.5,18.05,0.03,90.24,0.53,26.5,16.41,13.04
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,10,Octubre,65736.56,27.64,36.57,19.86,0.34,50.9,15.76,0.03,89.83,0.57,27.57,15.82,12.6
San Martin,selva_huallaga,Tocache,platano,2023,10,Octubre,36750.5,27.64,36.57,19.86,0.34,50.9,15.76,0.03,89.83,0.57,27.57,15.82,12.6
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,11,Noviembre,93219.30000000005,24.27,33.22,18.39,1.84,71.23,17.14,0.02,90.21,0.55,24.25,17.91,14.4
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,11,Noviembre,60170.96999999997,25.3,34.25,19.05,1.96,66.3,15.04,0.02,89.8,0.58,25.25,17.72,14.25
San Martin,selva_huallaga,Tocache,platano,2023,11,Noviembre,40495.0,25.3,34.25,19.05,1.96,66.3,15.04,0.02,89.8,0.58,25.25,17.72,14.25
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2023,12,Diciembre,79503.5,24.17,31.58,17.89,2.44,73.8,15.37,0.02,90.23,0.55,24.13,18.65,15.01
San Martin,selva_huallaga,Tocache,palma_aceitera,2023,12,Diciembre,48908.390000000014,23.45,31.69,18.32,6.83,81.96,14.1,0.03,89.85,0.66,23.39,19.81,16.19
San Martin,selva_huallaga,Tocache,platano,2023,12,Diciembre,48080.70000000001,23.45,31.69,18.32,6.83,81.96,14.1,0.03,89.85,0.66,23.39,19.81,16.19
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2024,1,Enero,66200.0,23.97,31.87,18.62,1.83,74.76,14.84,0.02,90.32,0.57,23.94,18.65,15.0
San Martin,selva_huallaga,Tocache,palma_aceitera,2024,1,Enero,51063.18,24.56,33.07,18.63,0.99,72.93,15.06,0.04,89.91,0.64,24.5,18.83,15.2
San Martin,selva_huallaga,Tocache,platano,2024,1,Enero,38262.0,24.56,33.07,18.63,0.99,72.93,15.06,0.04,89.91,0.64,24.5,18.83,15.2
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2024,2,Febrero,60542.0,23.79,33.99,18.51,2.72,77.64,15.93,0.05,90.32,0.58,23.68,19.05,15.41
San Martin,selva_huallaga,Tocache,palma_aceitera,2024,2,Febrero,39956.99999999999,24.36,32.81,19.37,2.88,75.04,14.78,0.02,89.94,0.61,24.31,19.02,15.41
San Martin,selva_huallaga,Tocache,platano,2024,2,Febrero,40989.0,24.36,32.81,19.37,2.88,75.04,14.78,0.02,89.94,0.61,24.31,19.02,15.41
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2024,3,Marzo,74637.0,24.55,32.42,18.47,1.09,72.92,15.85,0.04,90.34,0.56,24.47,18.73,15.08
San Martin,selva_huallaga,Tocache,palma_aceitera,2024,3,Marzo,75294.0,24.38,32.45,18.14,2.3,75.31,15.06,0.05,89.96,0.62,24.27,19.23,15.58
San Martin,selva_huallaga,Tocache,platano,2024,3,Marzo,39890.0,24.38,32.45,18.14,2.3,75.31,15.06,0.05,89.96,0.62,24.27,19.23,15.58
San Martin,selva_alto_mayo,Moyobamba,arroz_cascara,2024,4,Abril,75485.70000000001,24.54,31.99,19.32,1.35,73.25,16.74,0.02,90.32,0.56,24.51,18.8,15.15
