region,anio,mes_num,mes_nombre,cultivo,produccion_acumulada
Puno,2021,3,Marzo,trigo,0.0
Puno,2021,4,Abril,trigo,551.72
Puno,2021,5,Mayo,trigo,
Puno,2021,6,Junio,trigo,1720.54
Puno,2021,7,Julio,trigo,1720.54
Puno,2021,8,Agosto,trigo,1720.54
Puno,2021,9,Septiembre,trigo,1720.54
Puno,2021,10,Octubre,trigo,1720.54
Puno,2021,11,Noviembre,trigo,1720.54
Puno,2021,12,Diciembre,trigo,1720.5400000000002
Puno,2022,1,Enero,trigo,0.0
Puno,2022,2,Febrero,trigo,0.0
Puno,2022,3,Marzo,trigo,
Puno,2022,4,Abril,trigo,971.5799999999996
Puno,2022,5,Mayo,trigo,1685.389
Puno,2022,6,Junio,trigo,1689.0890000000002
Puno,2022,7,Julio,trigo,1689.0890000000002
Puno,2022,8,Agosto,trigo,1689.0890000000002
Puno,2022,9,Septiembre,trigo,1689.0889999999997
Puno,2022,10,Octubre,trigo,1689.0889999999997
Puno,2022,11,Noviembre,trigo,1689.0889999999997
Puno,2022,12,Diciembre,trigo,1689.089
Puno,2023,1,Enero,trigo,0.0
Puno,2023,2,Febrero,trigo,0.0
Puno,2023,3,Marzo,trigo,0.0
Puno,2023,4,Abril,trigo,125.91
Puno,2023,5,Mayo,trigo,790.43
Puno,2023,6,Junio,trigo,884.73
Puno,2023,7,Julio,trigo,884.73
Puno,2023,8,Agosto,trigo,884.73
Puno,2023,9,Septiembre,trigo,884.7299999999999
Puno,2023,10,Octubre,trigo,884.7299999999999
Puno,2023,11,Noviembre,trigo,884.7299999999999
Puno,2023,12,Diciembre,trigo,884.7299999999998
Puno,2024,1,Enero,trigo,0.0
Puno,2024,2,Febrero,trigo,0.0
Puno,2024,3,Marzo,trigo,0.0
Puno,2024,4,Abril,trigo,1533.4489999999998
Puno,2024,5,Mayo,trigo,2283.608
Puno,2024,6,Junio,trigo,2283.6079999999997
Puno,2024,7,Julio,trigo,2283.6079999999997
Puno,2024,8,Agosto,trigo,2283.6079999999997
Puno,2024,9,Septiembre,trigo,2283.608
Puno,2024,10,Octubre,trigo,2283.608
Puno,2024,11,Noviembre,trigo,2283.608
Puno,2024,12,Diciembre,trigo,2196.758
Puno,2025,1,Enero,trigo,0.0
Puno,2025,2,Febrero,trigo,0.0
Puno,2025,3,Marzo,trigo,0.0
Puno,2025,4,Abril,trigo,1106.999
Puno,2025,5,Mayo,trigo,1897.679
Puno,2025,6,Junio,trigo,1897.6789999999994
Puno,2025,7,Julio,trigo,1897.6789999999994
Puno,2025,8,Agosto,trigo,1897.6789999999994
Puno,2025,9,Septiembre,trigo,1897.679
Puno,2025,10,Octubre,trigo,1897.679
Puno,2025,11,Noviembre,trigo,1897.679
Puno,2025,12,Diciembre,trigo,1897.6789999999996
San Martin,2020,1,Enero,trigo,0.0
San Martin,2020,2,Febrero,trigo,0.0
San Martin,2020,3,Marzo,trigo,0.0
San Martin,2020,4,Abril,trigo,0.0
San Martin,2020,5,Mayo,trigo,0.0
San Martin,2020,6,Junio,trigo,0.0
San Martin,2020,7,Julio,trigo,0.0
San Martin,2020,8,Agosto,trigo,0.0
San Martin,2020,9,Septiembre,trigo,0.0
San Martin,2020,10,Octubre,trigo,0.0
San Martin,2020,11,Noviembre,trigo,0.0
San Martin,2020,12,Diciembre,trigo,
San Martin,2021,1,Enero,trigo,0.0
San Martin,2021,2,Febrero,trigo,0.0
San Martin,2021,3,Marzo,trigo,0.0
San Martin,2021,4,Abril,trigo,0.0
San Martin,2021,5,Mayo,trigo,
San Martin,2021,6,Junio,trigo,0.0
San Martin,2021,7,Julio,trigo,0.0
San Martin,2021,8,Agosto,trigo,0.0
San Martin,2021,9,Septiembre,trigo,0.0
San Martin,2021,10,Octubre,trigo,0.0
San Martin,2021,11,Noviembre,trigo,0.0
San Martin,2021,12,Diciembre,trigo,0.0
San Martin,2022,1,Enero,trigo,0.0
San Martin,2022,2,Febrero,trigo,0.0
San Martin,2022,3,Marzo,trigo,
San Martin,2022,4,Abril,trigo,0.0
San Martin,2022,5,Mayo,trigo,0.0
San Martin,2022,6,Junio,trigo,0.0
San Martin,2022,7,Julio,trigo,0.0
San Martin,2022,8,Agosto,trigo,0.0
San Martin,2022,9,Septiembre,trigo,0.0
San Martin,2022,10,Octubre,trigo,0.0
San Martin,2022,11,Noviembre,trigo,0.0
San Martin,2022,12,Diciembre,trigo,0.0
San Martin,2023,1,Enero,trigo,0.0
San Martin,2023,2,Febrero,trigo,0.0
San Martin,2023,3,Marzo,trigo,0.0
San Martin,2023,4,Abril,trigo,0.0
San Martin,2023,5,Mayo,trigo,0.0
San Martin,2023,6,Junio,trigo,0.0
San Martin,2023,7,Julio,trigo,0.0
San Martin,2023,8,Agosto,trigo,0.0
San Martin,2023,9,Septiembre,trigo,0.0
San Martin,2023,10,Octubre,trigo,0.0
San Martin,2023,11,Noviembre,trigo,0.0
San Martin,2023,12,Diciembre,trigo,0.0
San Martin,2024,1,Enero,trigo,0.0
San Martin,2024,2,Febrero,trigo,0.0
San Martin,2024,3,Marzo,trigo,0.0
San Martin,2024,4,Abril,trigo,0.0
San Martin,2024,5,Mayo,trigo,0.0
San Martin,2024,6,Junio,trigo,0.0
San Martin,2024,7,Julio,trigo,0.0
San Martin,2024,8,Agosto,trigo,0.0
San Martin,2024,9,Septiembre,trigo,0.0
San Martin,2024,10,Octubre,trigo,0.0
San Martin,2024,11,Noviembre,trigo,0.0
San Martin,2024,12,Diciembre,trigo,0.0
San Martin,2025,1,Enero,trigo,0.0
San Martin,2025,2,Febrero,trigo,0.0
San Martin,2025,3,Marzo,trigo,0.0
San Martin,2025,4,Abril,trigo,0.0
San Martin,2025,5,Mayo,trigo,0.0
San Martin,2025,6,Junio,trigo,0.0
San Martin,2025,7,Julio,trigo,0.0
San Martin,2025,8,Agosto,trigo,0.0
San Martin,2025,9,Septiembre,trigo,0.0
San Martin,2025,10,Octubre,trigo,0.0
San Martin,2025,11,Noviembre,trigo,0.0
San Martin,2025,12,Diciembre,trigo,0.0
Ica,2020,1,Enero,maiz_amarillo_duro,9000.189999999999
Ica,2020,2,Febrero,maiz_amarillo_duro,21378.29
Ica,2020,3,Marzo,maiz_amarillo_duro,30370.940000000002
Ica,2020,4,Abril,maiz_amarillo_duro,41422.09
Ica,2020,5,Mayo,maiz_amarillo_duro,76075.09
Ica,2020,6,Junio,maiz_amarillo_duro,95201.29
Ica,2020,7,Julio,maiz_amarillo_duro,103391.9
Ica,2020,8,Agosto,maiz_amarillo_duro,109888.54999999999
Ica,2020,9,Septiembre,maiz_amarillo_duro,115833.54999999999
Ica,2020,10,Octubre,maiz_amarillo_duro,121976.10999999999
Ica,2020,11,Noviembre,maiz_amarillo_duro,134663.56999999998
Ica,2020,12,Diciembre,maiz_amarillo_duro,
Ica,2021,1,Enero,maiz_amarillo_duro,10026.14
Ica,2021,2,Febrero,maiz_amarillo_duro,19431.14
Ica,2021,3,Marzo,maiz_amarillo_duro,29843.29
Ica,2021,4,Abril,maiz_amarillo_duro,40714.29
Ica,2021,5,Mayo,maiz_amarillo_duro,
Ica,2021,6,Junio,maiz_amarillo_duro,132412.408
Ica,2021,7,Julio,maiz_amarillo_duro,154672.399
Ica,2021,8,Agosto,maiz_amarillo_duro,169162.772
Ica,2021,9,Septiembre,maiz_amarillo_duro,175243.231
Ica,2021,10,Octubre,maiz_amarillo_duro,178898.801
Ica,2021,11,Noviembre,maiz_amarillo_duro,186425.844
Ica,2021,12,Diciembre,maiz_amarillo_duro,193850.85400000002
Ica,2022,1,Enero,maiz_amarillo_duro,10066.067000000001
Ica,2022,2,Febrero,maiz_amarillo_duro,25158.747
Ica,2022,3,Marzo,maiz_amarillo_duro,
Ica,2022,4,Abril,maiz_amarillo_duro,70046.867
Ica,2022,5,Mayo,maiz_amarillo_duro,95310.237
Ica,2022,6,Junio,maiz_amarillo_duro,126861.58800000002
Ica,2022,7,Julio,maiz_amarillo_duro,137902.488
Ica,2022,8,Agosto,maiz_amarillo_duro,148081.638
Ica,2022,9,Septiembre,maiz_amarillo_duro,157225.45799999998
Ica,2022,10,Octubre,maiz_amarillo_duro,160990.13799999998
Ica,2022,11,Noviembre,maiz_amarillo_duro,163864.26799999998
Ica,2022,12,Diciembre,maiz_amarillo_duro,164894.11000000002
Ica,2023,1,Enero,maiz_amarillo_duro,7039.38
Ica,2023,2,Febrero,maiz_amarillo_duro,16743.74
Ica,2023,3,Marzo,maiz_amarillo_duro,25134.3
Ica,2023,4,Abril,maiz_amarillo_duro,43094.7
Ica,2023,5,Mayo,maiz_amarillo_duro,75881.54
Ica,2023,6,Junio,maiz_amarillo_duro,99848.97
Ica,2023,7,Julio,maiz_amarillo_duro,124030.26000000001
Ica,2023,8,Agosto,maiz_amarillo_duro,147315.83000000002
Ica,2023,9,Septiembre,maiz_amarillo_duro,160704.94
Ica,2023,10,Octubre,maiz_amarillo_duro,171018.8
Ica,2023,11,Noviembre,maiz_amarillo_duro,180614.75
Ica,2023,12,Diciembre,maiz_amarillo_duro,181260.87
Ica,2024,1,Enero,maiz_amarillo_duro,3742.1200000000003
Ica,2024,2,Febrero,maiz_amarillo_duro,10901.269999999999
Ica,2024,3,Marzo,maiz_amarillo_duro,28874.199999999997
Ica,2024,4,Abril,maiz_amarillo_duro,45047.27
Ica,2024,5,Mayo,maiz_amarillo_duro,80547.31999999999
Ica,2024,6,Junio,maiz_amarillo_duro,98238.03
Ica,2024,7,Julio,maiz_amarillo_duro,115657.22
Ica,2024,8,Agosto,maiz_amarillo_duro,134612.34
Ica,2024,9,Septiembre,maiz_amarillo_duro,145776.93
Ica,2024,10,Octubre,maiz_amarillo_duro,154809.84
Ica,2024,11,Noviembre,maiz_amarillo_duro,159097.47999999998
Ica,2024,12,Diciembre,maiz_amarillo_duro,170020.86000000002
Ica,2025,1,Enero,maiz_amarillo_duro,4856.94
Ica,2025,2,Febrero,maiz_amarillo_duro,14765.3
Ica,2025,3,Marzo,maiz_amarillo_duro,35938.56
Ica,2025,4,Abril,maiz_amarillo_duro,55769.84
Ica,2025,5,Mayo,maiz_amarillo_duro,101951.26999999999
Ica,2025,6,Junio,maiz_amarillo_duro,115324.83
Ica,2025,7,Julio,maiz_amarillo_duro,137033.03
Ica,2025,8,Agosto,maiz_amarillo_duro,160094.06
Ica,2025,9,Septiembre,maiz_amarillo_duro,178684.14
Ica,2025,10,Octubre,maiz_amarillo_duro,190946.55000000002
Ica,2025,11,Noviembre,maiz_amarillo_duro,199949.95
Ica,2025,12,Diciembre,maiz_amarillo_duro,209214.17999999996
Junin,2020,1,Enero,maiz_amarillo_duro,3263.5
Junin,2020,2,Febrero,maiz_amarillo_duro,7905.700000000001
Junin,2020,3,Marzo,maiz_amarillo_duro,13231.199999999999
Junin,2020,4,Abril,maiz_amarillo_duro,17115.199999999997
Junin,2020,5,Mayo,maiz_amarillo_duro,18832.999999999996
Junin,2020,6,Junio,maiz_amarillo_duro,19710.5
Junin,2020,7,Julio,maiz_amarillo_duro,19821.3
Junin,2020,8,Agosto,maiz_amarillo_duro,20940.5
Junin,2020,9,Septiembre,maiz_amarillo_duro,22609.599999999995
Junin,2020,10,Octubre,maiz_amarillo_duro,23627.099999999995
Junin,2020,11,Noviembre,maiz_amarillo_duro,24131.299999999996
Junin,2020,12,Diciembre,maiz_amarillo_duro,
Junin,2021,1,Enero,maiz_amarillo_duro,3630.0000000000005
Junin,2021,2,Febrero,maiz_amarillo_duro,8855.9
Junin,2021,3,Marzo,maiz_amarillo_duro,14017.0
Junin,2021,4,Abril,maiz_amarillo_duro,18038.65
Junin,2021,5,Mayo,maiz_amarillo_duro,
Junin,2021,6,Junio,maiz_amarillo_duro,20704.85
Junin,2021,7,Julio,maiz_amarillo_duro,20877.25
Junin,2021,8,Agosto,maiz_amarillo_duro,21915.65
Junin,2021,9,Septiembre,maiz_amarillo_duro,23573.775
Junin,2021,10,Octubre,maiz_amarillo_duro,24491.675000000003
Junin,2021,11,Noviembre,maiz_amarillo_duro,24917.475000000002
Junin,2021,12,Diciembre,maiz_amarillo_duro,26075.074999999997
Junin,2022,1,Enero,maiz_amarillo_duro,3894.0
Junin,2022,2,Febrero,maiz_amarillo_duro,9162.5
Junin,2022,3,Marzo,maiz_amarillo_duro,
Junin,2022,4,Abril,maiz_amarillo_duro,18783.4
Junin,2022,5,Mayo,maiz_amarillo_duro,21176.600000000002
Junin,2022,6,Junio,maiz_amarillo_duro,21877.2
Junin,2022,7,Julio,maiz_amarillo_duro,22107.100000000002
Junin,2022,8,Agosto,maiz_amarillo_duro,22816.4
Junin,2022,9,Septiembre,maiz_amarillo_duro,24070.300000000003
Junin,2022,10,Octubre,maiz_amarillo_duro,24746.65
Junin,2022,11,Noviembre,maiz_amarillo_duro,25144.050000000003
Junin,2022,12,Diciembre,maiz_amarillo_duro,25973.65
Junin,2023,1,Enero,maiz_amarillo_duro,2704.0
Junin,2023,2,Febrero,maiz_amarillo_duro,6519.5
Junin,2023,3,Marzo,maiz_amarillo_duro,11070.2
Junin,2023,4,Abril,maiz_amarillo_duro,13541.0
Junin,2023,5,Mayo,maiz_amarillo_duro,15209.5
Junin,2023,6,Junio,maiz_amarillo_duro,15606.1
Junin,2023,7,Julio,maiz_amarillo_duro,15822.300000000001
Junin,2023,8,Agosto,maiz_amarillo_duro,16450.300000000003
Junin,2023,9,Septiembre,maiz_amarillo_duro,17386.1
Junin,2023,10,Octubre,maiz_amarillo_duro,18160.399999999998
Junin,2023,11,Noviembre,maiz_amarillo_duro,18845.05
Junin,2023,12,Diciembre,maiz_amarillo_duro,19666.55
Junin,2024,1,Enero,maiz_amarillo_duro,2897.8
Junin,2024,2,Febrero,maiz_amarillo_duro,7469.900000000001
Junin,2024,3,Marzo,maiz_amarillo_duro,12204.900000000001
Junin,2024,4,Abril,maiz_amarillo_duro,15034.500000000002
Junin,2024,5,Mayo,maiz_amarillo_duro,17009.000000000004
Junin,2024,6,Junio,maiz_amarillo_duro,17488.2
Junin,2024,7,Julio,maiz_amarillo_duro,17861.100000000002
Junin,2024,8,Agosto,maiz_amarillo_duro,18517.7
Junin,2024,9,Septiembre,maiz_amarillo_duro,19756.4
Junin,2024,10,Octubre,maiz_amarillo_duro,20649.600000000002
Junin,2024,11,Noviembre,maiz_amarillo_duro,21358.300000000003
Junin,2024,12,Diciembre,maiz_amarillo_duro,22448.8
Junin,2025,1,Enero,maiz_amarillo_duro,3072.2
Junin,2025,2,Febrero,maiz_amarillo_duro,7804.1
Junin,2025,3,Marzo,maiz_amarillo_duro,12972.550000000001
Junin,2025,4,Abril,maiz_amarillo_duro,15991.150000000001
Junin,2025,5,Mayo,maiz_amarillo_duro,18128.75
Junin,2025,6,Junio,maiz_amarillo_duro,19055.65
Junin,2025,7,Julio,maiz_amarillo_duro,19569.45
Junin,2025,8,Agosto,maiz_amarillo_duro,20299.05
Junin,2025,9,Septiembre,maiz_amarillo_duro,21595.149999999998
Junin,2025,10,Octubre,maiz_amarillo_duro,22651.55
Junin,2025,11,Noviembre,maiz_amarillo_duro,23484.55
Junin,2025,12,Diciembre,maiz_amarillo_duro,24520.55
La Libertad,2020,1,Enero,maiz_amarillo_duro,1673.8
La Libertad,2020,2,Febrero,maiz_amarillo_duro,3879.6000000000004
La Libertad,2020,3,Marzo,maiz_amarillo_duro,10911.5
La Libertad,2020,4,Abril,maiz_amarillo_duro,15959.5
La Libertad,2020,5,Mayo,maiz_amarillo_duro,20243.4
La Libertad,2020,6,Junio,maiz_amarillo_duro,29866.4
La Libertad,2020,7,Julio,maiz_amarillo_duro,52334.0
La Libertad,2020,8,Agosto,maiz_amarillo_duro,77722.2
La Libertad,2020,9,Septiembre,maiz_amarillo_duro,96174.2
La Libertad,2020,10,Octubre,maiz_amarillo_duro,101617.2
La Libertad,2020,11,Noviembre,maiz_amarillo_duro,108485.7
La Libertad,2020,12,Diciembre,maiz_amarillo_duro,
La Libertad,2021,1,Enero,maiz_amarillo_duro,2523.2
La Libertad,2021,2,Febrero,maiz_amarillo_duro,5410.7
La Libertad,2021,3,Marzo,maiz_amarillo_duro,7704.4
La Libertad,2021,4,Abril,maiz_amarillo_duro,9817.0
La Libertad,2021,5,Mayo,maiz_amarillo_duro,
La Libertad,2021,6,Junio,maiz_amarillo_duro,35634.25
La Libertad,2021,7,Julio,maiz_amarillo_duro,55996.25
La Libertad,2021,8,Agosto,maiz_amarillo_duro,83600.45
La Libertad,2021,9,Septiembre,maiz_amarillo_duro,96207.25
La Libertad,2021,10,Octubre,maiz_amarillo_duro,104866.75
La Libertad,2021,11,Noviembre,maiz_amarillo_duro,110944.55
La Libertad,2021,12,Diciembre,maiz_amarillo_duro,114753.70000000001
La Libertad,2022,1,Enero,maiz_amarillo_duro,3047.8
La Libertad,2022,2,Febrero,maiz_amarillo_duro,6666.709000000001
La Libertad,2022,3,Marzo,maiz_amarillo_duro,
La Libertad,2022,4,Abril,maiz_amarillo_duro,12106.209
La Libertad,2022,5,Mayo,maiz_amarillo_duro,16884.809
La Libertad,2022,6,Junio,maiz_amarillo_duro,23712.309
La Libertad,2022,7,Julio,maiz_amarillo_duro,38991.709
La Libertad,2022,8,Agosto,maiz_amarillo_duro,61765.179000000004
La Libertad,2022,9,Septiembre,maiz_amarillo_duro,90947.079
La Libertad,2022,10,Octubre,maiz_amarillo_duro,99847.679
La Libertad,2022,11,Noviembre,maiz_amarillo_duro,106130.579
La Libertad,2022,12,Diciembre,maiz_amarillo_duro,112544.179
La Libertad,2023,1,Enero,maiz_amarillo_duro,3003.6
La Libertad,2023,2,Febrero,maiz_amarillo_duro,5556.0
La Libertad,2023,3,Marzo,maiz_amarillo_duro,8439.5
La Libertad,2023,4,Abril,maiz_amarillo_duro,11436.5
La Libertad,2023,5,Mayo,maiz_amarillo_duro,14664.7
La Libertad,2023,6,Junio,maiz_amarillo_duro,22059.300000000003
La Libertad,2023,7,Julio,maiz_amarillo_duro,53455.5
La Libertad,2023,8,Agosto,maiz_amarillo_duro,64781.0
La Libertad,2023,9,Septiembre,maiz_amarillo_duro,81187.8
La Libertad,2023,10,Octubre,maiz_amarillo_duro,86289.8
La Libertad,2023,11,Noviembre,maiz_amarillo_duro,97845.65000000001
La Libertad,2023,12,Diciembre,maiz_amarillo_duro,95048.45000000001
La Libertad,2024,1,Enero,maiz_amarillo_duro,2675.7
La Libertad,2024,2,Febrero,maiz_amarillo_duro,4426.7
La Libertad,2024,3,Marzo,maiz_amarillo_duro,6472.7
La Libertad,2024,4,Abril,maiz_amarillo_duro,9288.55
La Libertad,2024,5,Mayo,maiz_amarillo_duro,11120.65
La Libertad,2024,6,Junio,maiz_amarillo_duro,16684.75
La Libertad,2024,7,Julio,maiz_amarillo_duro,45605.75
La Libertad,2024,8,Agosto,maiz_amarillo_duro,50274.85
La Libertad,2024,9,Septiembre,maiz_amarillo_duro,90125.85
La Libertad,2024,10,Octubre,maiz_amarillo_duro,95582.45000000001
La Libertad,2024,11,Noviembre,maiz_amarillo_duro,105871.45000000001
La Libertad,2024,12,Diciembre,maiz_amarillo_duro,111588.95
La Libertad,2025,1,Enero,maiz_amarillo_duro,2912.0
La Libertad,2025,2,Febrero,maiz_amarillo_duro,6220.7
La Libertad,2025,3,Marzo,maiz_amarillo_duro,8339.9
La Libertad,2025,4,Abril,maiz_amarillo_duro,11140.8
La Libertad,2025,5,Mayo,maiz_amarillo_duro,15773.9
La Libertad,2025,6,Junio,maiz_amarillo_duro,37425.4
La Libertad,2025,7,Julio,maiz_amarillo_duro,79262.1
La Libertad,2025,8,Agosto,maiz_amarillo_duro,87791.03
La Libertad,2025,9,Septiembre,maiz_amarillo_duro,94108.63
La Libertad,2025,10,Octubre,maiz_amarillo_duro,99839.03
La Libertad,2025,11,Noviembre,maiz_amarillo_duro,116091.53
La Libertad,2025,12,Diciembre,maiz_amarillo_duro,125551.71
Piura,2020,1,Enero,maiz_amarillo_duro,2146.0
Piura,2020,2,Febrero,maiz_amarillo_duro,3836.0
Piura,2020,3,Marzo,maiz_amarillo_duro,4200.0
Piura,2020,4,Abril,maiz_amarillo_duro,4236.0
Piura,2020,5,Mayo,maiz_amarillo_duro,5095.0
Piura,2020,6,Junio,maiz_amarillo_duro,15517.0
Piura,2020,7,Julio,maiz_amarillo_duro,23833.0
Piura,2020,8,Agosto,maiz_amarillo_duro,26950.0
Piura,2020,9,Septiembre,maiz_amarillo_duro,27225.0
Piura,2020,10,Octubre,maiz_amarillo_duro,27766.0
Piura,2020,11,Noviembre,maiz_amarillo_duro,45085.0
Piura,2020,12,Diciembre,maiz_amarillo_duro,
Piura,2021,1,Enero,maiz_amarillo_duro,545.0
Piura,2021,2,Febrero,maiz_amarillo_duro,563.0
Piura,2021,3,Marzo,maiz_amarillo_duro,594.0
Piura,2021,4,Abril,maiz_amarillo_duro,791.0
Piura,2021,5,Mayo,maiz_amarillo_duro,
Piura,2021,6,Junio,maiz_amarillo_duro,15267.0
Piura,2021,7,Julio,maiz_amarillo_duro,29154.0
Piura,2021,8,Agosto,maiz_amarillo_duro,31630.0
Piura,2021,9,Septiembre,maiz_amarillo_duro,32216.0
Piura,2021,10,Octubre,maiz_amarillo_duro,33258.0
Piura,2021,11,Noviembre,maiz_amarillo_duro,50353.0
Piura,2021,12,Diciembre,maiz_amarillo_duro,72313.0
Piura,2022,1,Enero,maiz_amarillo_duro,11700.0
Piura,2022,2,Febrero,maiz_amarillo_duro,12906.0
Piura,2022,3,Marzo,maiz_amarillo_duro,
Piura,2022,4,Abril,maiz_amarillo_duro,11881.0
Piura,2022,5,Mayo,maiz_amarillo_duro,12691.0
Piura,2022,6,Junio,maiz_amarillo_duro,38225.0
Piura,2022,7,Julio,maiz_amarillo_duro,43229.0
Piura,2022,8,Agosto,maiz_amarillo_duro,44569.0
Piura,2022,9,Septiembre,maiz_amarillo_duro,58907.0
Piura,2022,10,Octubre,maiz_amarillo_duro,68194.0
Piura,2022,11,Noviembre,maiz_amarillo_duro,68587.0
Piura,2022,12,Diciembre,maiz_amarillo_duro,108709.0
Piura,2023,1,Enero,maiz_amarillo_duro,910.0
Piura,2023,2,Febrero,maiz_amarillo_duro,1522.0
Piura,2023,3,Marzo,maiz_amarillo_duro,2032.0
Piura,2023,4,Abril,maiz_amarillo_duro,2060.8
Piura,2023,5,Mayo,maiz_amarillo_duro,3089.8
Piura,2023,6,Junio,maiz_amarillo_duro,25872.0
Piura,2023,7,Julio,maiz_amarillo_duro,38262.0
Piura,2023,8,Agosto,maiz_amarillo_duro,42032.0
Piura,2023,9,Septiembre,maiz_amarillo_duro,33894.0
Piura,2023,10,Octubre,maiz_amarillo_duro,41394.0
Piura,2023,11,Noviembre,maiz_amarillo_duro,48044.0
Piura,2023,12,Diciembre,maiz_amarillo_duro,58551.0
Piura,2024,1,Enero,maiz_amarillo_duro,3094.0
Piura,2024,2,Febrero,maiz_amarillo_duro,4198.0
Piura,2024,3,Marzo,maiz_amarillo_duro,5290.0
Piura,2024,4,Abril,maiz_amarillo_duro,6715.0
Piura,2024,5,Mayo,maiz_amarillo_duro,10310.0
Piura,2024,6,Junio,maiz_amarillo_duro,22310.0
Piura,2024,7,Julio,maiz_amarillo_duro,27322.0
Piura,2024,8,Agosto,maiz_amarillo_duro,30058.0
Piura,2024,9,Septiembre,maiz_amarillo_duro,31747.0
Piura,2024,10,Octubre,maiz_amarillo_duro,35685.0
Piura,2024,11,Noviembre,maiz_amarillo_duro,36761.0
Piura,2024,12,Diciembre,maiz_amarillo_duro,57696.0
Piura,2025,1,Enero,maiz_amarillo_duro,418.0
Piura,2025,2,Febrero,maiz_amarillo_duro,1239.0
Piura,2025,3,Marzo,maiz_amarillo_duro,1457.0
Piura,2025,4,Abril,maiz_amarillo_duro,1660.0
Piura,2025,5,Mayo,maiz_amarillo_duro,3234.0
Piura,2025,6,Junio,maiz_amarillo_duro,11211.0
Piura,2025,7,Julio,maiz_amarillo_duro,22576.0
Piura,2025,8,Agosto,maiz_amarillo_duro,28065.0
Piura,2025,9,Septiembre,maiz_amarillo_duro,28621.0
Piura,2025,10,Octubre,maiz_amarillo_duro,30246.0
Piura,2025,11,Noviembre,maiz_amarillo_duro,53207.0
Piura,2025,12,Diciembre,maiz_amarillo_duro,71488.0
Puno,2020,1,Enero,maiz_amarillo_duro,0.0
Puno,2020,2,Febrero,maiz_amarillo_duro,0.0
Puno,2020,3,Marzo,maiz_amarillo_duro,69.0
Puno,2020,4,Abril,maiz_amarillo_duro,2559.9
Puno,2020,5,Mayo,maiz_amarillo_duro,4476.5
Puno,2020,6,Junio,maiz_amarillo_duro,4476.5
Puno,2020,7,Julio,maiz_amarillo_duro,4476.5
Puno,2020,8,Agosto,maiz_amarillo_duro,4476.5
Puno,2020,9,Septiembre,maiz_amarillo_duro,4476.5
Puno,2020,10,Octubre,maiz_amarillo_duro,4476.5
Puno,2020,11,Noviembre,maiz_amarillo_duro,4476.5
Puno,2020,12,Diciembre,maiz_amarillo_duro,
Puno,2021,1,Enero,maiz_amarillo_duro,0.0
Puno,2021,2,Febrero,maiz_amarillo_duro,0.0
Puno,2021,3,Marzo,maiz_amarillo_duro,85.1
Puno,2021,4,Abril,maiz_amarillo_duro,2751.7
Puno,2021,5,Mayo,maiz_amarillo_duro,
Puno,2021,6,Junio,maiz_amarillo_duro,4309.2
Puno,2021,7,Julio,maiz_amarillo_duro,4309.2
Puno,2021,8,Agosto,maiz_amarillo_duro,4309.2
Puno,2021,9,Septiembre,maiz_amarillo_duro,4309.2
Puno,2021,10,Octubre,maiz_amarillo_duro,4309.2
Puno,2021,11,Noviembre,maiz_amarillo_duro,4309.2
Puno,2021,12,Diciembre,maiz_amarillo_duro,4309.199999999999
Puno,2022,1,Enero,maiz_amarillo_duro,0.0
Puno,2022,2,Febrero,maiz_amarillo_duro,0.0
Puno,2022,3,Marzo,maiz_amarillo_duro,
Puno,2022,4,Abril,maiz_amarillo_duro,2780.4
Puno,2022,5,Mayo,maiz_amarillo_duro,4093.5
Puno,2022,6,Junio,maiz_amarillo_duro,4114.4
Puno,2022,7,Julio,maiz_amarillo_duro,4114.4
Puno,2022,8,Agosto,maiz_amarillo_duro,4114.4
Puno,2022,9,Septiembre,maiz_amarillo_duro,4114.4
Puno,2022,10,Octubre,maiz_amarillo_duro,4114.4
Puno,2022,11,Noviembre,maiz_amarillo_duro,4114.4
Puno,2022,12,Diciembre,maiz_amarillo_duro,4114.4
Puno,2023,1,Enero,maiz_amarillo_duro,0.0
Puno,2023,2,Febrero,maiz_amarillo_duro,0.0
Puno,2023,3,Marzo,maiz_amarillo_duro,85.3
Puno,2023,4,Abril,maiz_amarillo_duro,1626.6889999999999
Puno,2023,5,Mayo,maiz_amarillo_duro,4040.189
Puno,2023,6,Junio,maiz_amarillo_duro,4144.968999999999
Puno,2023,7,Julio,maiz_amarillo_duro,4144.968999999999
Puno,2023,8,Agosto,maiz_amarillo_duro,4144.968999999999
Puno,2023,9,Septiembre,maiz_amarillo_duro,4144.969
Puno,2023,10,Octubre,maiz_amarillo_duro,4144.969
Puno,2023,11,Noviembre,maiz_amarillo_duro,4144.969
Puno,2023,12,Diciembre,maiz_amarillo_duro,4144.969
Puno,2024,1,Enero,maiz_amarillo_duro,0.0
Puno,2024,2,Febrero,maiz_amarillo_duro,0.0
Puno,2024,3,Marzo,maiz_amarillo_duro,60.4
Puno,2024,4,Abril,maiz_amarillo_duro,2227.0
Puno,2024,5,Mayo,maiz_amarillo_duro,4587.3
Puno,2024,6,Junio,maiz_amarillo_duro,4587.3
Puno,2024,7,Julio,maiz_amarillo_duro,4587.3
Puno,2024,8,Agosto,maiz_amarillo_duro,4587.3
Puno,2024,9,Septiembre,maiz_amarillo_duro,4587.3
